;Ergebnis des Vorvorvorjahres K4/2013;Ergebnis des Vorvorjahres K4/2014;Ansatz des Vorjahres K4/2015;Planung des Haushaltsjahres K4/2016;Planung des Haushaltsjahres K4/2017;Planung des Haushaltsjahres K4/2018;Planung des Haushaltsjahres K4/2019;Planung des Haushaltsjahres K4/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-381678,36;-333012,96;-137235,65;;;;;
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-886,33;-1212,45;-5000,00;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-1775704,65;-1906107,97;-2009450,00;;;;;
7 + Sonstige ordentliche Erträge;-101,81;-518,58;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-2158371,15;-2240851,96;-2151685,65;;;;;
11 - Personalaufwendungen;3320643,87;3810839,64;2648957,06;;;;;
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;2970554,92;2699321,70;2689501,52;;;;;
14 - Bilanzielle Abschreibungen;419453,49;384399,48;180313,38;;;;;
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;375358,62;385057,82;443732,84;;;;;
17 = Ordentliche Aufwendungen;7086010,90;7279618,64;5962504,80;;;;;
18 = Ordentliches Ergebnis (= 10 + 17);4927639,75;5038766,68;3810819,15;;;;;
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);4927639,75;5038766,68;3810819,15;;;;;
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);4927639,75;5038766,68;3810819,15;;;;;
27 + Erträge aus internen Leistungsbeziehungen;-4972939,59;-4541210,84;-4065444,00;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;441014,83;415030,50;323317,15;;;;;
29 = Teilergebnis  (= 26, 27, 28);395714,99;912586,34;68692,30;;;;;
