;Ergebnis des Vorvorvorjahres K4/2013;Ergebnis des Vorvorjahres K4/2014;Ansatz des Vorjahres K4/2015;Planung des Haushaltsjahres K4/2016;Planung des Haushaltsjahres K4/2017;Planung des Haushaltsjahres K4/2018;Planung des Haushaltsjahres K4/2019;Planung des Haushaltsjahres K4/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-103,22;-821,94;;-32,01;-32,00;-32,01;-32,00;-32,01
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-1151,38;-13377,42;;-11498,33;-11473,84;-11523,31;-11554,60;-11540,94
7 + Sonstige ordentliche Erträge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-1254,60;-14199,36;;-11530,34;-11505,84;-11555,32;-11586,60;-11572,95
11 - Personalaufwendungen;57251,84;353833,27;316135,32;371634,01;370732,30;373762,43;378381,64;383057,88
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;3614,03;8018,12;5291,80;10847,00;11028,44;11277,28;11458,68;11707,48
14 - Bilanzielle Abschreibungen;11,54;831,37;;59,66;59,67;59,66;59,67;59,66
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;6447,21;14367,45;7655,20;18231,00;18231,12;18231,04;18231,04;18198,40
17 = Ordentliche Aufwendungen;67324,62;377050,21;329082,32;400771,67;400051,53;403330,41;408131,03;413023,42
18 = Ordentliches Ergebnis (= 10 + 17);66070,02;362850,85;329082,32;389241,33;388545,69;391775,09;396544,43;401450,47
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);66070,02;362850,85;329082,32;389241,33;388545,69;391775,09;396544,43;401450,47
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);66070,02;362850,85;329082,32;389241,33;388545,69;391775,09;396544,43;401450,47
27 + Erträge aus internen Leistungsbeziehungen;-63817,10;-367788,23;-329289,92;-420408,23;-419764,62;-422751,83;-427163,45;-431701,91
28 - Aufwendungen aus internen Leistungsbeziehungen;2921,39;25537,12;26906,64;65253,44;65253,44;65253,44;65253,44;65253,44
29 = Teilergebnis  (= 26, 27, 28);5174,31;20599,74;26699,04;34086,54;34034,51;34276,70;34634,42;35002,00
