;Ergebnis des Vorvorvorjahres K4/2013;Ergebnis des Vorvorjahres K4/2014;Ansatz des Vorjahres K4/2015;Planung des Haushaltsjahres K4/2016;Planung des Haushaltsjahres K4/2017;Planung des Haushaltsjahres K4/2018;Planung des Haushaltsjahres K4/2019;Planung des Haushaltsjahres K4/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-6546,33;-5344,15;-414,04;-1709,72;-1412,48;-1025,00;-1025,00;-1025,00
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-27538,67;-4838,28;-5000,00;-5000,00;-5000,00;-5000,00;-5000,00;-5000,00
7 + Sonstige ordentliche Erträge;-805,00;-505,00;-750,00;-750,00;-750,00;-750,00;-750,00;-750,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-34890,00;-10687,43;-6164,04;-7459,72;-7162,48;-6775,00;-6775,00;-6775,00
11 - Personalaufwendungen;642945,61;644561,60;568365,64;744385,79;702281,85;705912,65;714581,29;723355,94
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;91881,62;90046,00;81790,00;77912,36;77936,76;77960,28;77988,96;78018,60
14 - Bilanzielle Abschreibungen;1123,78;5336,99;414,04;1715,04;1417,80;1030,32;1030,32;1030,32
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;186626,52;29668,40;40614,00;31354,35;31354,39;31354,35;31354,35;31354,35
17 = Ordentliche Aufwendungen;922577,53;769612,99;691183,68;855367,54;812990,80;816257,60;824954,92;833759,21
18 = Ordentliches Ergebnis (= 10 + 17);887687,53;758925,56;685019,64;847907,82;805828,32;809482,60;818179,92;826984,21
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);887687,53;758925,56;685019,64;847907,82;805828,32;809482,60;818179,92;826984,21
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);887687,53;758925,56;685019,64;847907,82;805828,32;809482,60;818179,92;826984,21
27 + Erträge aus internen Leistungsbeziehungen;-940854,69;-804804,00;-804804,00;-861720,00;-861720,00;-861720,00;-861720,00;-861720,00
28 - Aufwendungen aus internen Leistungsbeziehungen;121215,41;137588,04;119516,76;152418,05;150013,87;149864,95;150082,10;150614,62
29 = Teilergebnis  (= 26, 27, 28);68048,25;91709,60;-267,60;138605,87;94122,19;97627,55;106542,02;115878,83
