;Ergebnis des Vorvorvorjahres K4/2013;Ergebnis des Vorvorjahres K4/2014;Ansatz des Vorjahres K4/2015;Planung des Haushaltsjahres K4/2016;Planung des Haushaltsjahres K4/2017;Planung des Haushaltsjahres K4/2018;Planung des Haushaltsjahres K4/2019;Planung des Haushaltsjahres K4/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-634524,44;-623710,66;-617612,35;-598194,79;-597102,69;-595267,23;-594219,14;-591751,06
3 + Sonstige Transfererträge;;-198,00;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-315752,36;-291896,02;-102650,00;-129650,00;-129650,00;-129650,00;-129650,00;-129650,00
5 + Privatrechtliche Leistungsentgelte;-12084,00;-11743,00;-12500,00;-12500,00;-12500,00;-12500,00;-12500,00;-12500,00
6 + Kostenerstattungen und Kostenumlagen;-34901,68;-46303,34;-34700,00;-34700,00;-34700,00;-34700,00;-34700,00;-34700,00
7 + Sonstige ordentliche Erträge;-1403,83;-2172,89;-182140,64;-50140,64;-50140,64;-50140,64;-50140,64;-50140,64
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-998666,31;-976023,91;-949602,99;-825185,43;-824093,33;-822257,87;-821209,78;-818741,70
11 - Personalaufwendungen;2978467,12;2977181,09;2872635,64;2862170,82;2836283,06;2854011,01;2892535,52;2931518,86
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;1541092,51;1583555,34;1334637,04;1259739,08;1274039,12;1288339,08;1303189,08;1318589,12
14 - Bilanzielle Abschreibungen;59444,41;54472,90;33134,13;40318,82;37059,79;34791,67;27596,93;23488,36
15 - Transferaufwendungen;1626804,83;1681222,00;1689175,00;1752625,00;1752625,00;1752625,00;1752625,00;1752625,00
16 - Sonstige ordentliche Aufwendungen;1344072,90;1362547,87;1368988,91;1711039,40;1711039,36;1711039,36;1711039,36;1711039,36
17 = Ordentliche Aufwendungen;7549881,77;7658979,20;7298570,72;7625893,12;7611046,33;7640806,12;7686985,89;7737260,70
18 = Ordentliches Ergebnis (= 10 + 17);6551215,46;6682955,29;6348967,73;6800707,69;6786953,00;6818548,25;6865776,11;6918519,00
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);6551215,46;6682955,29;6348967,73;6800707,69;6786953,00;6818548,25;6865776,11;6918519,00
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);6551215,46;6682955,29;6348967,73;6800707,69;6786953,00;6818548,25;6865776,11;6918519,00
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;473188,40;424344,91;401023,05;353343,46;350044,25;349813,52;351282,96;354440,68
29 = Teilergebnis  (= 26, 27, 28);7024403,86;7107300,20;6749990,78;7154051,15;7136997,25;7168361,77;7217059,07;7272959,68
