;Ergebnis des Vorvorvorjahres K4/2013;Ergebnis des Vorvorjahres K4/2014;Ansatz des Vorjahres K4/2015;Planung des Haushaltsjahres K4/2016;Planung des Haushaltsjahres K4/2017;Planung des Haushaltsjahres K4/2018;Planung des Haushaltsjahres K4/2019;Planung des Haushaltsjahres K4/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-726265,73;-623973,62;-336166,66;;;;;
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-573742,07;-659407,40;-503550,00;;;;;
7 + Sonstige ordentliche Erträge;-1269,29;-524,38;-215,41;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-1301277,09;-1283905,40;-839932,07;;;;;
11 - Personalaufwendungen;2559016,04;1397373,79;2129791,33;;;;;
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;219221,34;278621,82;287494,00;;;;;
14 - Bilanzielle Abschreibungen;804645,96;719744,46;410952,47;;;;;
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;138822,24;68031,52;86848,04;;;;;
17 = Ordentliche Aufwendungen;3721705,58;2463771,59;2915085,84;;;;;
18 = Ordentliches Ergebnis (= 10 + 17);2420428,49;1179866,19;2075153,77;;;;;
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);2420428,49;1179866,19;2075153,77;;;;;
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);2420428,49;1179866,19;2075153,77;;;;;
27 + Erträge aus internen Leistungsbeziehungen;-2324965,32;-2368914,00;-2197800,00;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;208778,37;122429,30;156097,09;;;;;
29 = Teilergebnis  (= 26, 27, 28);304241,54;-1066618,51;33450,86;;;;;
