;Ergebnis des Vorvorvorjahres K4/2013;Ergebnis des Vorvorjahres K4/2014;Ansatz des Vorjahres K4/2015;Planung des Haushaltsjahres K4/2016;Planung des Haushaltsjahres K4/2017;Planung des Haushaltsjahres K4/2018;Planung des Haushaltsjahres K4/2019;Planung des Haushaltsjahres K4/2020
1 + Steuern und ähnliche Abgaben;-424309782,10;-393975613,43;-432655000,00;-449672000,00;-468217000,00;-482776000,00;-497075000,00;-504995000,00
2 + Zuwendungen und allgemeine Umlagen;-361653,07;0,00;;;;;;
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;;;;;;;;
7 + Sonstige ordentliche Erträge;-19149016,89;-5636042,82;-3000000,00;-3000000,00;-3000000,00;-3000000,00;-3000000,00;-3000000,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-443820452,06;-399611656,25;-435655000,00;-452672000,00;-471217000,00;-485776000,00;-500075000,00;-507995000,00
11 - Personalaufwendungen;;;;;;;;
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;;;;;;;;
14 - Bilanzielle Abschreibungen;;;;;;;;
15 - Transferaufwendungen;26107016,07;22743130,95;26755000,00;27800000,00;28700000,00;29450000,00;30250000,00;15750000,00
16 - Sonstige ordentliche Aufwendungen;15071982,39;1540801,06;;;;;;
17 = Ordentliche Aufwendungen;41178998,46;24283932,01;26755000,00;27800000,00;28700000,00;29450000,00;30250000,00;15750000,00
18 = Ordentliches Ergebnis (= 10 + 17);-402641453,60;-375327724,24;-408900000,00;-424872000,00;-442517000,00;-456326000,00;-469825000,00;-492245000,00
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;2311538,00;2375877,00;2000000,00;2000000,00;2000000,00;2000000,00;2000000,00;2000000,00
21 = Finanzergebnis (= 19 + 20);2311538,00;2375877,00;2000000,00;2000000,00;2000000,00;2000000,00;2000000,00;2000000,00
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);-400329915,60;-372951847,24;-406900000,00;-422872000,00;-440517000,00;-454326000,00;-467825000,00;-490245000,00
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);-400329915,60;-372951847,24;-406900000,00;-422872000,00;-440517000,00;-454326000,00;-467825000,00;-490245000,00
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;;;;;;;;
29 = Teilergebnis  (= 26, 27, 28);-400329915,60;-372951847,24;-406900000,00;-422872000,00;-440517000,00;-454326000,00;-467825000,00;-490245000,00
