;Ergebnis des Vorvorvorjahres K4/2013;Ergebnis des Vorvorjahres K4/2014;Ansatz des Vorjahres K4/2015;Planung des Haushaltsjahres K4/2016;Planung des Haushaltsjahres K4/2017;Planung des Haushaltsjahres K4/2018;Planung des Haushaltsjahres K4/2019;Planung des Haushaltsjahres K4/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-655084,45;-677544,52;-123639,76;-145535,14;-133611,81;-124186,64;-110046,94;-100317,52
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-40997,85;-39334,98;-57000,00;-57000,00;-57000,00;-57000,00;-57000,00;-57000,00
5 + Privatrechtliche Leistungsentgelte;-13793,51;-14630,95;-9740,28;-14498,84;-14498,88;-14498,88;-14498,88;-14498,88
6 + Kostenerstattungen und Kostenumlagen;-3050,36;-3848,16;-5000,00;-5000,00;-5000,00;-5000,00;-5000,00;-5000,00
7 + Sonstige ordentliche Erträge;-67,38;-958,92;-750,00;-750,00;-750,00;-750,00;-750,00;-750,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-712993,55;-736317,53;-196130,04;-222783,98;-210860,69;-201435,52;-187295,82;-177566,40
11 - Personalaufwendungen;940830,74;869974,32;752397,34;841732,14;746337,03;751116,78;761308,49;771623,26
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;403717,95;378609,20;385991,12;421725,16;423035,68;424346,44;425788,12;427098,76
14 - Bilanzielle Abschreibungen;164520,11;108308,90;42525,94;64852,82;50622,41;40232,65;24878,60;13222,37
15 - Transferaufwendungen;476042,55;533480,37;90000,00;90000,00;90000,00;90000,00;90000,00;90000,00
16 - Sonstige ordentliche Aufwendungen;94495,30;108272,26;61996,92;109263,88;109525,96;109788,08;110050,28;110312,36
17 = Ordentliche Aufwendungen;2079606,65;1998645,05;1332911,32;1527574,00;1419521,08;1415483,95;1412025,49;1412256,75
18 = Ordentliches Ergebnis (= 10 + 17);1366613,10;1262327,52;1136781,28;1304790,02;1208660,39;1214048,43;1224729,67;1234690,35
19 + Finanzerträge;-1260,51;-1314,73;-1500,00;-1500,00;-1500,00;-1500,00;-1500,00;-1500,00
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);-1260,51;-1314,73;-1500,00;-1500,00;-1500,00;-1500,00;-1500,00;-1500,00
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);1365352,59;1261012,79;1135281,28;1303290,02;1207160,39;1212548,43;1223229,67;1233190,35
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);1365352,59;1261012,79;1135281,28;1303290,02;1207160,39;1212548,43;1223229,67;1233190,35
27 + Erträge aus internen Leistungsbeziehungen;-160417,75;-170074,43;-161916,00;-170076,00;-170076,00;-170076,00;-170076,00;-170076,00
28 - Aufwendungen aus internen Leistungsbeziehungen;265961,17;261461,14;227603,20;212370,93;207385,26;207187,94;207453,26;208183,10
29 = Teilergebnis  (= 26, 27, 28);1470896,01;1352399,50;1200968,48;1345584,95;1244469,65;1249660,37;1260606,93;1271297,45
