;Ergebnis des Vorvorvorjahres K4/2013;Ergebnis des Vorvorjahres K4/2014;Ansatz des Vorjahres K4/2015;Planung des Haushaltsjahres K4/2016;Planung des Haushaltsjahres K4/2017;Planung des Haushaltsjahres K4/2018;Planung des Haushaltsjahres K4/2019;Planung des Haushaltsjahres K4/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-707036,70;-585538,43;-440745,83;-423797,43;-368914,32;-363247,78;-344733,98;-322991,98
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-748421,79;-753566,24;-791299,96;-791149,96;-791149,96;-791150,00;-791150,00;-791150,00
5 + Privatrechtliche Leistungsentgelte;;;-300,00;;;;;
6 + Kostenerstattungen und Kostenumlagen;-404150,52;-428809,42;-304975,00;-316585,00;-316585,00;-316585,00;-316585,00;-316585,00
7 + Sonstige ordentliche Erträge;-8611,89;-1987,54;;;;;;
8 + Aktivierte Eigenleistungen;-157340,06;;-180559,92;-159450,36;-148382,52;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-2025560,96;-1769901,63;-1717880,71;-1690982,75;-1625031,80;-1470982,78;-1452468,98;-1430726,98
11 - Personalaufwendungen;2131122,21;2094031,35;1805113,23;1849723,51;1833891,48;1846162,46;1871068,60;1896274,96
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;1298302,62;1064319,40;932353,88;1079506,60;1090632,60;1101854,64;1118097,44;1129419,48
14 - Bilanzielle Abschreibungen;1179128,91;984087,82;704697,02;683067,78;575944,11;564748,83;535389,30;505486,22
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;100635,73;101035,42;93758,76;104399,92;104432,56;104432,56;104432,56;104432,56
17 = Ordentliche Aufwendungen;4709189,47;4243473,99;3535922,89;3716697,81;3604900,75;3617198,49;3628987,90;3635613,22
18 = Ordentliches Ergebnis (= 10 + 17);2683628,51;2473572,36;1818042,18;2025715,06;1979868,95;2146215,71;2176518,92;2204886,24
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);2683628,51;2473572,36;1818042,18;2025715,06;1979868,95;2146215,71;2176518,92;2204886,24
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);2683628,51;2473572,36;1818042,18;2025715,06;1979868,95;2146215,71;2176518,92;2204886,24
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;446906,14;372118,32;2646121,46;327807,65;326501,83;326368,20;327551,10;329704,51
29 = Teilergebnis  (= 26, 27, 28);3130534,65;2845690,68;4464163,64;2353522,71;2306370,78;2472583,91;2504070,02;2534590,75
