;Ergebnis des Vorvorvorjahres K4/2013;Ergebnis des Vorvorjahres K4/2014;Ansatz des Vorjahres K4/2015;Planung des Haushaltsjahres K4/2016;Planung des Haushaltsjahres K4/2017;Planung des Haushaltsjahres K4/2018;Planung des Haushaltsjahres K4/2019;Planung des Haushaltsjahres K4/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;;;;-60,72;-32,14;-31,32;-2,62;
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;;;;-253568,43;-253454,55;-253430,60;-253520,25;-253597,51
7 + Sonstige ordentliche Erträge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;;;;-253629,15;-253486,69;-253461,92;-253522,87;-253597,51
11 - Personalaufwendungen;;;;364572,32;359990,07;359228,60;363896,36;368620,83
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;;;;9270,04;9319,96;9390,04;9440,08;9559,96
14 - Bilanzielle Abschreibungen;;;;60,72;32,14;31,32;2,62;
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;;;;7994,92;7995,08;8095,00;8095,00;8114,92
17 = Ordentliche Aufwendungen;;;;381898,00;377337,25;376744,96;381434,06;386295,71
18 = Ordentliches Ergebnis (= 10 + 17);;;;128268,85;123850,56;123283,04;127911,19;132698,20
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);;;;128268,85;123850,56;123283,04;127911,19;132698,20
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);;;;128268,85;123850,56;123283,04;127911,19;132698,20
27 + Erträge aus internen Leistungsbeziehungen;;;;-130484,93;-126397,83;-125872,97;-130153,92;-134582,00
28 - Aufwendungen aus internen Leistungsbeziehungen;;;;12795,36;12795,36;12795,36;12795,36;12795,36
29 = Teilergebnis  (= 26, 27, 28);;;;10579,28;10248,09;10205,43;10552,63;10911,56
