;Ergebnis des Vorvorvorjahres K4/2013;Ergebnis des Vorvorjahres K4/2014;Ansatz des Vorjahres K4/2015;Planung des Haushaltsjahres K4/2016;Planung des Haushaltsjahres K4/2017;Planung des Haushaltsjahres K4/2018;Planung des Haushaltsjahres K4/2019;Planung des Haushaltsjahres K4/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-153,16;-0,87;;-7,60;-7,60;-7,60;-7,60;-7,60
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-7902,20;-2876,59;-3438,13;-6522,74;-6377,66;-6401,77;-6417,20;-6404,44
7 + Sonstige ordentliche Erträge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-8055,36;-2877,46;-3438,13;-6530,34;-6385,26;-6409,37;-6424,80;-6412,04
11 - Personalaufwendungen;436767,26;103768,26;95576,96;211332,55;205464,30;207065,50;209508,64;211982,34
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;10531,07;9266,26;9166,28;11657,24;11799,80;11885,24;12027,68;12113,24
14 - Bilanzielle Abschreibungen;249,56;4,97;;43,80;43,80;43,80;43,80;43,80
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;11826,96;4892,05;6693,72;10485,12;10485,00;10485,08;10485,08;10428,08
17 = Ordentliche Aufwendungen;459374,85;117931,54;111436,96;233518,71;227792,90;229479,62;232065,20;234567,46
18 = Ordentliches Ergebnis (= 10 + 17);451319,49;115054,08;107998,83;226988,37;221407,64;223070,25;225640,40;228155,42
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);451319,49;115054,08;107998,83;226988,37;221407,64;223070,25;225640,40;228155,42
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);451319,49;115054,08;107998,83;226988,37;221407,64;223070,25;225640,40;228155,42
27 + Erträge aus internen Leistungsbeziehungen;-461738,47;-114737,31;-108936,33;-238400,05;-233237,76;-234775,57;-237152,92;-239479,36
28 - Aufwendungen aus internen Leistungsbeziehungen;47973,97;6109,63;9770,46;30740,88;30740,88;30740,88;30740,88;30740,88
29 = Teilergebnis  (= 26, 27, 28);37554,99;6426,40;8832,96;19329,20;18910,76;19035,56;19228,36;19416,94
