;Ergebnis des Vorvorvorjahres K4/2013;Ergebnis des Vorvorjahres K4/2014;Ansatz des Vorjahres K4/2015;Planung des Haushaltsjahres K4/2016;Planung des Haushaltsjahres K4/2017;Planung des Haushaltsjahres K4/2018;Planung des Haushaltsjahres K4/2019;Planung des Haushaltsjahres K4/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-390029,25;-265292,06;-169537,03;;;;;
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;-497089,06;-513055,27;-485000,00;;;;;
6 + Kostenerstattungen und Kostenumlagen;-1155827,36;-1156998,80;-837700,00;;;;;
7 + Sonstige ordentliche Erträge;-1521,03;-523,87;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-2044466,70;-1935870,00;-1492237,03;;;;;
11 - Personalaufwendungen;1818192,54;2215973,88;1708242,58;;;;;
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;517992,37;533164,68;743514,64;;;;;
14 - Bilanzielle Abschreibungen;893201,47;824741,91;700077,07;;;;;
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;912899,66;891328,88;1074784,84;;;;;
17 = Ordentliche Aufwendungen;4142286,04;4465209,35;4226619,13;;;;;
18 = Ordentliches Ergebnis (= 10 + 17);2097819,34;2529339,35;2734382,10;;;;;
19 + Finanzerträge;;-2492,88;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;-2492,88;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);2097819,34;2526846,47;2734382,10;;;;;
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);2097819,34;2526846,47;2734382,10;;;;;
27 + Erträge aus internen Leistungsbeziehungen;-2370085,62;-1922145,67;-1911972,00;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;192783,10;204217,21;181981,40;;;;;
29 = Teilergebnis  (= 26, 27, 28);-79483,18;808918,01;1004391,50;;;;;
