;Ergebnis des Vorvorvorjahres K4/2013;Ergebnis des Vorvorjahres K4/2014;Ansatz des Vorjahres K4/2015;Planung des Haushaltsjahres K4/2016;Planung des Haushaltsjahres K4/2017;Planung des Haushaltsjahres K4/2018;Planung des Haushaltsjahres K4/2019;Planung des Haushaltsjahres K4/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-632699,38;-633891,38;-483219,04;-813810,47;-813612,37;-170497,41;-170331,85;-170276,29
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;-1281,09;;-1000,00;;;;;
6 + Kostenerstattungen und Kostenumlagen;-334506,26;-161913,14;-279000,00;-898220,00;-982600,00;-982600,00;-982600,00;-982600,00
7 + Sonstige ordentliche Erträge;-765,07;;-400,00;-300,00;-300,00;-300,00;-300,00;-300,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-969251,80;-795804,52;-763619,04;-1712330,47;-1796512,37;-1153397,41;-1153231,85;-1153176,29
11 - Personalaufwendungen;1393470,82;1681560,46;973946,90;1924803,36;1915916,28;1931846,05;1958646,98;1985769,51
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;401140,78;391908,37;376736,16;609001,08;610236,68;384640,52;385854,28;387057,92
14 - Bilanzielle Abschreibungen;4426,71;4611,08;534,71;1784,54;1586,64;1176,93;597,14;355,20
15 - Transferaufwendungen;310465,07;342113,92;327139,00;521330,00;521330,00;400850,00;400850,00;400850,00
16 - Sonstige ordentliche Aufwendungen;152447,19;166520,38;162722,80;204342,58;204337,58;190317,66;190317,66;190317,66
17 = Ordentliche Aufwendungen;2261950,57;2586714,21;1841079,57;3261261,56;3253407,18;2908831,16;2936266,06;2964350,29
18 = Ordentliches Ergebnis (= 10 + 17);1292698,77;1790909,69;1077460,53;1548931,09;1456894,81;1755433,75;1783034,21;1811174,00
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);1292698,77;1790909,69;1077460,53;1548931,09;1456894,81;1755433,75;1783034,21;1811174,00
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);1292698,77;1790909,69;1077460,53;1548931,09;1456894,81;1755433,75;1783034,21;1811174,00
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;290226,03;297625,94;204174,65;312762,00;310731,82;300612,25;301354,31;303029,76
29 = Teilergebnis  (= 26, 27, 28);1582924,80;2088535,63;1281635,18;1861693,09;1767626,63;2056046,00;2084388,52;2114203,76
