;Ergebnis des Vorvorvorjahres K4/2013;Ergebnis des Vorvorjahres K4/2014;Ansatz des Vorjahres K4/2015;Planung des Haushaltsjahres K4/2016;Planung des Haushaltsjahres K4/2017;Planung des Haushaltsjahres K4/2018;Planung des Haushaltsjahres K4/2019;Planung des Haushaltsjahres K4/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-361311,35;-299183,68;-285910,64;-293680,81;-293389,61;-292169,66;-291829,93;-276811,81
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;-2538501,58;-2852255,53;-2903500,00;-3504000,00;-3504000,00;-3684000,00;-4324000,00;-4324000,00
6 + Kostenerstattungen und Kostenumlagen;-47951,63;-591,70;;;;;;
7 + Sonstige ordentliche Erträge;-131004,98;-148026,40;-40854,03;-118615,40;-118337,07;-117084,56;-116667,07;-116667,06
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-3078769,54;-3300057,31;-3230264,67;-3916296,21;-3915726,68;-4093254,22;-4732497,00;-4717478,87
11 - Personalaufwendungen;4177701,14;4265303,09;4148857,44;4382889,46;4404063,58;4446021,84;4508927,33;4572580,77
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;3422084,66;3426595,89;3661500,00;3634400,00;3664200,00;3694200,00;3708600,00;3723144,00
14 - Bilanzielle Abschreibungen;1293142,22;1284723,71;1144493,78;1163568,92;1143172,21;1101315,20;1099626,26;1000206,12
15 - Transferaufwendungen;10793,29;9355,88;17000,00;18000,00;18000,00;18000,00;18000,00;18000,00
16 - Sonstige ordentliche Aufwendungen;62687,59;72950,80;67040,00;86750,00;86750,00;86750,00;86750,00;86750,00
17 = Ordentliche Aufwendungen;8966408,90;9058929,37;9038891,22;9285608,38;9316185,79;9346287,04;9421903,59;9400680,89
18 = Ordentliches Ergebnis (= 10 + 17);5887639,36;5758872,06;5808626,55;5369312,17;5400459,11;5253032,82;4689406,59;4683202,02
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);5887639,36;5758872,06;5808626,55;5369312,17;5400459,11;5253032,82;4689406,59;4683202,02
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);5887639,36;5758872,06;5808626,55;5369312,17;5400459,11;5253032,82;4689406,59;4683202,02
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;634903,23;579649,46;580067,58;544226,44;541036,19;540977,93;542671,98;547625,10
29 = Teilergebnis  (= 26, 27, 28);6522542,59;6338521,52;6388694,13;5913538,61;5941495,30;5794010,75;5232078,57;5230827,12
