;Ergebnis des Vorvorvorjahres K4/2013;Ergebnis des Vorvorjahres K4/2014;Ansatz des Vorjahres K4/2015;Planung des Haushaltsjahres K4/2016;Planung des Haushaltsjahres K4/2017;Planung des Haushaltsjahres K4/2018;Planung des Haushaltsjahres K4/2019;Planung des Haushaltsjahres K4/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-40979,72;-39874,60;-30610,55;;;;;
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-3744052,25;-4015708,20;-3750000,00;;;;;
5 + Privatrechtliche Leistungsentgelte;-71277,30;-90756,28;;;;;;
6 + Kostenerstattungen und Kostenumlagen;;;;;;;;
7 + Sonstige ordentliche Erträge;-269612,19;-93442,67;-41000,00;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-4125921,46;-4239781,75;-3821610,55;;;;;
11 - Personalaufwendungen;2419428,41;2186066,27;2884335,61;;;;;
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;354466,84;561815,54;311084,18;;;;;
14 - Bilanzielle Abschreibungen;41665,70;43625,21;32460,28;;;;;
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;456359,11;295110,53;222571,00;;;;;
17 = Ordentliche Aufwendungen;3271920,06;3086617,55;3450451,07;;;;;
18 = Ordentliches Ergebnis (= 10 + 17);-854001,40;-1153164,20;-371159,48;;;;;
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);-854001,40;-1153164,20;-371159,48;;;;;
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);-854001,40;-1153164,20;-371159,48;;;;;
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;1073783,05;916572,09;1035952,04;;;;;
29 = Teilergebnis  (= 26, 27, 28);219781,65;-236592,11;664792,56;;;;;
