;Ergebnis des Vorvorvorjahres K4/2013;Ergebnis des Vorvorjahres K4/2014;Ansatz des Vorjahres K4/2015;Planung des Haushaltsjahres K4/2016;Planung des Haushaltsjahres K4/2017;Planung des Haushaltsjahres K4/2018;Planung des Haushaltsjahres K4/2019;Planung des Haushaltsjahres K4/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;1204,97;-77,42;-2,28;-161,76;-163,20;-159,24;-148,68;-147,72
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;;;;;;;;
7 + Sonstige ordentliche Erträge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;1204,97;-77,42;-2,28;-161,76;-163,20;-159,24;-148,68;-147,72
11 - Personalaufwendungen;79064,80;78768,04;46810,50;129700,19;131494,54;132680,47;134486,26;136314,33
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;62238,80;68723,09;70305,52;71077,20;96145,12;71194,68;71244,12;71297,64
14 - Bilanzielle Abschreibungen;215,98;245,52;177,12;373,26;374,64;358,77;282,60;147,84
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;1688,13;2440,28;1792,44;5646,32;5696,52;5696,52;5696,52;5696,52
17 = Ordentliche Aufwendungen;143207,71;150176,93;119085,58;206796,97;233710,82;209930,44;211709,50;213456,33
18 = Ordentliches Ergebnis (= 10 + 17);144412,68;150099,51;119083,30;206635,21;233547,62;209771,20;211560,82;213308,61
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);144412,68;150099,51;119083,30;206635,21;233547,62;209771,20;211560,82;213308,61
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);144412,68;150099,51;119083,30;206635,21;233547,62;209771,20;211560,82;213308,61
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;20494,66;13213,99;9819,75;19130,00;20367,70;19243,99;19282,83;19403,74
29 = Teilergebnis  (= 26, 27, 28);164907,34;163313,50;128903,05;225765,21;253915,32;229015,19;230843,65;232712,35
