;Ergebnis des Vorvorvorjahres K4/2013;Ergebnis des Vorvorjahres K4/2014;Ansatz des Vorjahres K4/2015;Planung des Haushaltsjahres K4/2016;Planung des Haushaltsjahres K4/2017;Planung des Haushaltsjahres K4/2018;Planung des Haushaltsjahres K4/2019;Planung des Haushaltsjahres K4/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;;-122,59;-6,00;-58,11;-58,09;-58,09;-58,09;-58,09
3 + Sonstige Transfererträge;;-19592,93;-10000,00;-10000,00;-10000,00;-10000,00;-10000,00;-10000,00
4 + Öffentlich-rechtliche Leistungsentgelte;;-2566,80;-3230,88;-3499,56;-3500,00;-3500,00;-3500,00;-3500,00
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;;;;;;;;
7 + Sonstige ordentliche Erträge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;;-22282,32;-13236,88;-13557,67;-13558,09;-13558,09;-13558,09;-13558,09
11 - Personalaufwendungen;;66632,86;64088,75;66449,21;65626,43;65977,49;66791,41;67615,12
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;;1566,23;1772,92;1534,80;1561,64;1591,32;1621,32;1651,08
14 - Bilanzielle Abschreibungen;;127,78;6,84;58,90;58,88;58,92;58,88;58,92
15 - Transferaufwendungen;;377802,83;;530300,00;530000,00;557000,00;584900,00;614200,00
16 - Sonstige ordentliche Aufwendungen;;5513,66;6923,00;5637,00;5637,00;5637,00;5637,00;5637,00
17 = Ordentliche Aufwendungen;;451643,36;72791,51;603979,91;602883,95;630264,73;659008,61;689162,12
18 = Ordentliches Ergebnis (= 10 + 17);;429361,04;59554,63;590422,24;589325,86;616706,64;645450,52;675604,03
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);;429361,04;59554,63;590422,24;589325,86;616706,64;645450,52;675604,03
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);;429361,04;59554,63;590422,24;589325,86;616706,64;645450,52;675604,03
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;;12028,07;11200,57;10679,89;10599,39;10589,23;10611,94;10661,99
29 = Teilergebnis  (= 26, 27, 28);;441389,11;70755,20;601102,13;599925,25;627295,87;656062,46;686266,02
