;Ergebnis des Vorvorvorjahres K4/2013;Ergebnis des Vorvorjahres K4/2014;Ansatz des Vorjahres K4/2015;Planung des Haushaltsjahres K4/2016;Planung des Haushaltsjahres K4/2017;Planung des Haushaltsjahres K4/2018;Planung des Haushaltsjahres K4/2019;Planung des Haushaltsjahres K4/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-15921,19;-13832,00;-6825,96;-10000,83;-6446,55;-5266,82;-1469,19;-23,30
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-2023233,30;-2027630,22;-2020550,00;-1970550,00;-1970550,00;-1970550,00;-1970550,00;-1970550,00
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;;;;;;;;
7 + Sonstige ordentliche Erträge;-3385,87;-8183,45;-7650,00;-7650,00;-7650,00;-7650,00;-7650,00;-7650,00
8 + Aktivierte Eigenleistungen;-725,44;;-832,44;-1098,00;-1021,80;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-2043265,80;-2049645,67;-2035858,40;-1989298,83;-1985668,35;-1983466,82;-1979669,19;-1978223,30
11 - Personalaufwendungen;1747408,83;1533192,15;1695844,64;1507570,49;1485316,96;1485054,55;1501811,99;1518781,84
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;21191,18;21515,61;28241,56;27150,00;27493,80;27946,40;28398,84;28951,40
14 - Bilanzielle Abschreibungen;22649,11;20969,67;9290,37;12784,11;8216,28;6387,24;1615,08;51,84
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;53366,29;52707,16;49463,32;52609,64;52545,96;52545,92;52545,92;52545,92
17 = Ordentliche Aufwendungen;1844615,41;1628384,59;1782839,89;1600114,24;1573573,00;1571934,11;1584371,83;1600331,00
18 = Ordentliches Ergebnis (= 10 + 17);-198650,39;-421261,08;-253018,51;-389184,59;-412095,35;-411532,71;-395297,36;-377892,30
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);-198650,39;-421261,08;-253018,51;-389184,59;-412095,35;-411532,71;-395297,36;-377892,30
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);-198650,39;-421261,08;-253018,51;-389184,59;-412095,35;-411532,71;-395297,36;-377892,30
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;322672,48;307386,11;273110,67;265466,47;261727,88;261138,76;261576,20;262627,53
29 = Teilergebnis  (= 26, 27, 28);124022,09;-113874,97;20092,16;-123718,12;-150367,47;-150393,95;-133721,16;-115264,77
