;Ergebnis des Vorvorvorjahres K4/2013;Ergebnis des Vorvorjahres K4/2014;Ansatz des Vorjahres K4/2015;Planung des Haushaltsjahres K4/2016;Planung des Haushaltsjahres K4/2017;Planung des Haushaltsjahres K4/2018;Planung des Haushaltsjahres K4/2019;Planung des Haushaltsjahres K4/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-1590,24;-501,96;-196,32;-356,64;-332,52;-61,56;-4,44;-3,72
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;;;;;;;;
7 + Sonstige ordentliche Erträge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-1590,24;-501,96;-196,32;-356,64;-332,52;-61,56;-4,44;-3,72
11 - Personalaufwendungen;484504,34;447949,09;468654,36;360864,60;362859,76;365443,90;369389,25;373385,20
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;7688,56;4088,41;4224,04;5244,00;5256,00;5368,00;5480,00;5492,00
14 - Bilanzielle Abschreibungen;1654,92;725,26;397,81;558,73;534,60;263,65;206,52;205,81
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;143135,27;138288,88;169604,68;170011,80;170011,80;170011,80;170011,80;170011,80
17 = Ordentliche Aufwendungen;636983,09;591051,64;642880,89;536679,13;538662,16;541087,35;545087,57;549094,81
18 = Ordentliches Ergebnis (= 10 + 17);635392,85;590549,68;642684,57;536322,49;538329,64;541025,79;545083,13;549091,09
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);635392,85;590549,68;642684,57;536322,49;538329,64;541025,79;545083,13;549091,09
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);635392,85;590549,68;642684,57;536322,49;538329,64;541025,79;545083,13;549091,09
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;76419,83;69947,93;59723,32;70696,61;70536,55;70508,74;70608,98;70853,84
29 = Teilergebnis  (= 26, 27, 28);711812,68;660497,61;702407,89;607019,10;608866,19;611534,53;615692,11;619944,93
