;Ergebnis des Vorvorvorjahres K4/2013;Ergebnis des Vorvorjahres K4/2014;Ansatz des Vorjahres K4/2015;Planung des Haushaltsjahres K4/2016;Planung des Haushaltsjahres K4/2017;Planung des Haushaltsjahres K4/2018;Planung des Haushaltsjahres K4/2019;Planung des Haushaltsjahres K4/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-5096,47;-2507,09;-1017,63;-1802,94;-1702,09;-292,75;-55,06;-51,88
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-520864,20;-545256,64;-425000,00;-475000,00;-475000,00;-475000,00;-475000,00;-475000,00
5 + Privatrechtliche Leistungsentgelte;-45068,00;-44680,00;-33000,00;-33000,00;-33000,00;-33000,00;-33000,00;-33000,00
6 + Kostenerstattungen und Kostenumlagen;;;;;;;;
7 + Sonstige ordentliche Erträge;-4900,00;-4100,00;-6500,00;-6500,00;-6500,00;-6500,00;-6500,00;-6500,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-575928,67;-596543,73;-465517,63;-516302,94;-516202,09;-514792,75;-514555,06;-514551,88
11 - Personalaufwendungen;1375765,62;1398787,04;1379273,28;1564939,74;1559495,78;1569697,04;1589617,12;1609780,96
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;91347,28;85413,68;76619,92;88899,84;90150,00;91499,96;92749,92;94100,04
14 - Bilanzielle Abschreibungen;6487,54;3895,72;1695,67;2482,55;2381,74;388,86;136,99;91,49
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;91999,95;92234,84;94374,08;96982,42;96982,42;96982,42;96982,42;96982,42
17 = Ordentliche Aufwendungen;1565600,39;1580331,28;1551962,95;1753304,55;1749009,94;1758568,28;1779486,45;1800954,91
18 = Ordentliches Ergebnis (= 10 + 17);989671,72;983787,55;1086445,32;1237001,61;1232807,85;1243775,53;1264931,39;1286403,03
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);989671,72;983787,55;1086445,32;1237001,61;1232807,85;1243775,53;1264931,39;1286403,03
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);989671,72;983787,55;1086445,32;1237001,61;1232807,85;1243775,53;1264931,39;1286403,03
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;328428,05;349203,89;294541,10;364314,63;363010,70;362861,46;363440,67;364694,60
29 = Teilergebnis  (= 26, 27, 28);1318099,77;1332991,44;1380986,42;1601316,24;1595818,55;1606636,99;1628372,06;1651097,63
