;Ergebnis des Vorvorvorjahres K4/2013;Ergebnis des Vorvorjahres K4/2014;Ansatz des Vorjahres K4/2015;Planung des Haushaltsjahres K4/2016;Planung des Haushaltsjahres K4/2017;Planung des Haushaltsjahres K4/2018;Planung des Haushaltsjahres K4/2019;Planung des Haushaltsjahres K4/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-149373,14;-92889,87;-40335,48;-51890,96;-44709,06;-40884,78;-30753,86;-21321,87
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-31794,68;-25823,59;-20000,00;-22500,00;-22500,00;-22500,00;-22500,00;-22500,00
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-109673,43;-124598,73;-50000,00;-125000,00;-125000,00;-125000,00;-125000,00;-125000,00
7 + Sonstige ordentliche Erträge;-596386,69;-409269,88;-365000,00;-340000,00;-340000,00;-340000,00;-340000,00;-340000,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-887227,94;-652582,07;-475335,48;-539390,96;-532209,06;-528384,78;-518253,86;-508821,87
11 - Personalaufwendungen;2016783,03;2097135,43;2398782,68;2503077,89;2493077,11;2515581,97;2549855,19;2584540,79
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;361568,69;390676,78;220217,95;350593,05;351667,89;352379,81;353110,93;353842,21
14 - Bilanzielle Abschreibungen;153994,94;73070,03;55717,47;66644,28;53924,70;47998,98;36386,41;25343,30
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;175192,59;108511,16;53451,72;72175,40;72388,48;72388,48;72388,48;72388,48
17 = Ordentliche Aufwendungen;2707539,25;2669393,40;2728169,82;2992490,62;2971058,18;2988349,24;3011741,01;3036114,78
18 = Ordentliches Ergebnis (= 10 + 17);1820311,31;2016811,33;2252834,34;2453099,66;2438849,12;2459964,46;2493487,15;2527292,91
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);1820311,31;2016811,33;2252834,34;2453099,66;2438849,12;2459964,46;2493487,15;2527292,91
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);1820311,31;2016811,33;2252834,34;2453099,66;2438849,12;2459964,46;2493487,15;2527292,91
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;949200,96;919504,66;921029,60;1101551,21;1115499,83;1115385,33;1116318,17;1118406,68
29 = Teilergebnis  (= 26, 27, 28);2769512,27;2936315,99;3173863,94;3554650,87;3554348,95;3575349,79;3609805,32;3645699,59
