;Ergebnis des Vorvorvorjahres K4/2013;Ergebnis des Vorvorjahres K4/2014;Ansatz des Vorjahres K4/2015;Planung des Haushaltsjahres K4/2016;Planung des Haushaltsjahres K4/2017;Planung des Haushaltsjahres K4/2018;Planung des Haushaltsjahres K4/2019;Planung des Haushaltsjahres K4/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-18435,92;-31747,69;-9149,19;-14846,53;-14496,11;-14358,33;-13915,37;-13746,31
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-27079,51;-27053,57;-23102,64;-13893,00;-12094,36;-8004,37;-2278,32;-2278,34
5 + Privatrechtliche Leistungsentgelte;;;-500,00;;;;;
6 + Kostenerstattungen und Kostenumlagen;-4575,15;-4685,03;-3300,00;-4600,00;-4600,00;-4600,00;-4600,00;-4600,00
7 + Sonstige ordentliche Erträge;;-0,14;;;;;;
8 + Aktivierte Eigenleistungen;-5490,66;-6678,09;-2840,28;-17989,80;-17160,72;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-55581,24;-70164,52;-38892,11;-51329,33;-48351,19;-26962,70;-20793,69;-20624,65
11 - Personalaufwendungen;129584,94;115963,45;129254,84;289178,36;287583,52;289510,14;293200,08;296934,70
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;4042570,10;3761206,64;4376656,64;4073067,08;3993116,00;3933268,96;3923426,44;3973579,32
14 - Bilanzielle Abschreibungen;1243325,03;1357316,41;1239986,24;1099833,00;698237,86;618209,80;432554,90;173237,39
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;20031,24;18355,55;12948,44;17275,16;17275,72;17275,88;17275,88;17275,88
17 = Ordentliche Aufwendungen;5435511,31;5252842,05;5758846,16;5479353,60;4996213,10;4858264,78;4666457,30;4461027,29
18 = Ordentliches Ergebnis (= 10 + 17);5379930,07;5182677,53;5719954,05;5428024,27;4947861,91;4831302,08;4645663,61;4440402,64
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);5379930,07;5182677,53;5719954,05;5428024,27;4947861,91;4831302,08;4645663,61;4440402,64
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);5379930,07;5182677,53;5719954,05;5428024,27;4947861,91;4831302,08;4645663,61;4440402,64
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;243202,55;175315,62;247804,47;228184,25;221664,19;217452,52;216328,43;219468,34
29 = Teilergebnis  (= 26, 27, 28);5623132,62;5357993,15;5967758,52;5656208,52;5169526,10;5048754,60;4861992,04;4659870,98
