;Ergebnis des Vorvorvorjahres K4/2013;Ergebnis des Vorvorjahres K4/2014;Ansatz des Vorjahres K4/2015;Planung des Haushaltsjahres K4/2016;Planung des Haushaltsjahres K4/2017;Planung des Haushaltsjahres K4/2018;Planung des Haushaltsjahres K4/2019;Planung des Haushaltsjahres K4/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-986,75;-1042,88;-875,06;-58,08;-38,64;;;
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-149669,96;-158741,39;-243900,00;-160000,00;-160000,00;-160000,00;-160000,00;-160000,00
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;;;;;;;;
7 + Sonstige ordentliche Erträge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-150656,71;-159784,27;-244775,06;-160058,08;-160038,64;-160000,00;-160000,00;-160000,00
11 - Personalaufwendungen;107644,43;101584,80;101479,04;147307,78;145655,81;146572,84;148194,12;149836,27
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;50201,25;48556,89;59602,12;72947,64;74056,56;75126,00;76432,92;77779,60
14 - Bilanzielle Abschreibungen;932,19;1129,03;877,53;59,04;39,60;0,96;0,96;0,96
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;254560,90;282963,99;356805,96;257984,04;257984,04;257984,08;257984,08;257984,08
17 = Ordentliche Aufwendungen;413338,77;434234,71;518764,65;478298,50;477736,01;479683,88;482612,08;485600,91
18 = Ordentliches Ergebnis (= 10 + 17);262682,06;274450,44;273989,59;318240,42;317697,37;319683,88;322612,08;325600,91
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);262682,06;274450,44;273989,59;318240,42;317697,37;319683,88;322612,08;325600,91
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);262682,06;274450,44;273989,59;318240,42;317697,37;319683,88;322612,08;325600,91
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;41834,01;41428,13;45342,23;32208,93;32035,85;32035,53;32117,14;32289,74
29 = Teilergebnis  (= 26, 27, 28);304516,07;315878,57;319331,82;350449,35;349733,22;351719,41;354729,22;357890,65
