;Ergebnis des Vorvorvorjahres K4/2013;Ergebnis des Vorvorjahres K4/2014;Ansatz des Vorjahres K4/2015;Planung des Haushaltsjahres K4/2016;Planung des Haushaltsjahres K4/2017;Planung des Haushaltsjahres K4/2018;Planung des Haushaltsjahres K4/2019;Planung des Haushaltsjahres K4/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-15576,74;-11527,85;-6745,45;-7053,14;-6959,94;-6840,55;-6569,45;-5466,31
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-645530,35;-619733,25;-473100,00;-935000,00;-935000,00;-935000,00;-935000,00;-935000,00
5 + Privatrechtliche Leistungsentgelte;-1265,48;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-4040,29;-1444,94;-5200,00;-4000,00;-4000,00;-4000,00;-4000,00;-4000,00
7 + Sonstige ordentliche Erträge;-757,00;-395,00;-300,00;-500,00;-500,00;-500,00;-500,00;-500,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-667169,86;-633101,04;-485345,45;-946553,14;-946459,94;-946340,55;-946069,45;-944966,31
11 - Personalaufwendungen;2857297,15;2634239,15;3088212,63;3215446,39;3231390,76;3251022,32;3290191,06;3329845,71
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;96656,59;107591,23;98115,48;111209,24;112815,76;114936,48;117077,08;119208,08
14 - Bilanzielle Abschreibungen;17296,48;15555,36;10120,77;10577,89;8127,70;7701,37;6999,75;5703,23
15 - Transferaufwendungen;0,00;0,00;;;;;;
16 - Sonstige ordentliche Aufwendungen;610361,72;562918,24;593571,97;770871,82;770793,73;770793,73;770793,73;770793,73
17 = Ordentliche Aufwendungen;3581611,94;3320303,98;3790020,85;4108105,34;4123127,95;4144453,90;4185061,62;4225550,75
18 = Ordentliches Ergebnis (= 10 + 17);2914442,08;2687202,94;3304675,40;3161552,20;3176668,01;3198113,35;3238992,17;3280584,44
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);2914442,08;2687202,94;3304675,40;3161552,20;3176668,01;3198113,35;3238992,17;3280584,44
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);2914442,08;2687202,94;3304675,40;3161552,20;3176668,01;3198113,35;3238992,17;3280584,44
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;513250,96;494282,02;447784,31;419139,74;417493,22;417117,68;418222,99;420683,73
29 = Teilergebnis  (= 26, 27, 28);3427693,04;3181484,96;3752459,71;3580691,94;3594161,23;3615231,03;3657215,16;3701268,17
