;Ergebnis des Vorvorvorjahres K4/2013;Ergebnis des Vorvorjahres K4/2014;Ansatz des Vorjahres K4/2015;Planung des Haushaltsjahres K4/2016;Planung des Haushaltsjahres K4/2017;Planung des Haushaltsjahres K4/2018;Planung des Haushaltsjahres K4/2019;Planung des Haushaltsjahres K4/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;;;;;;;;
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-2972,17;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;;;;;;;;
7 + Sonstige ordentliche Erträge;-12,46;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-2984,63;;;;;;;
11 - Personalaufwendungen;;;;;;;;
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;0,00;-0,03;244,92;244,92;244,92;244,92;244,92;244,92
14 - Bilanzielle Abschreibungen;;;;;;;;
15 - Transferaufwendungen;38672,85;31607,15;40000,00;40000,00;40000,00;40000,00;40000,00;40000,00
16 - Sonstige ordentliche Aufwendungen;24,92;;;;;;;
17 = Ordentliche Aufwendungen;38697,77;31607,12;40244,92;40244,92;40244,92;40244,92;40244,92;40244,92
18 = Ordentliches Ergebnis (= 10 + 17);35713,14;31607,12;40244,92;40244,92;40244,92;40244,92;40244,92;40244,92
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);35713,14;31607,12;40244,92;40244,92;40244,92;40244,92;40244,92;40244,92
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);35713,14;31607,12;40244,92;40244,92;40244,92;40244,92;40244,92;40244,92
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;29,95;44,65;132,36;11,07;10,94;10,71;10,71;10,83
29 = Teilergebnis  (= 26, 27, 28);35743,09;31651,77;40377,28;40255,99;40255,86;40255,63;40255,63;40255,75
