;Ergebnis des Vorvorvorjahres K4/2013;Ergebnis des Vorvorjahres K4/2014;Ansatz des Vorjahres K4/2015;Planung des Haushaltsjahres K4/2016;Planung des Haushaltsjahres K4/2017;Planung des Haushaltsjahres K4/2018;Planung des Haushaltsjahres K4/2019;Planung des Haushaltsjahres K4/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;;;;;;;;
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;-35323,35;-39303,87;-51323,84;-51324,80;-51324,76;-51324,76;-51324,76;-51324,76
6 + Kostenerstattungen und Kostenumlagen;;;;;;;;
7 + Sonstige ordentliche Erträge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-35323,35;-39303,87;-51323,84;-51324,80;-51324,76;-51324,76;-51324,76;-51324,76
11 - Personalaufwendungen;94044,73;79365,94;;;;;;
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;8491,10;9427,46;8767,44;9076,56;9255,64;9434,52;9631,52;9810,60
14 - Bilanzielle Abschreibungen;;;;;;;;
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;17521,64;17635,80;17546,24;18472,52;18508,28;18544,16;18579,88;18615,80
17 = Ordentliche Aufwendungen;120057,47;106429,20;26313,68;27549,08;27763,92;27978,68;28211,40;28426,40
18 = Ordentliches Ergebnis (= 10 + 17);84734,12;67125,33;-25010,16;-23775,72;-23560,84;-23346,08;-23113,36;-22898,36
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);84734,12;67125,33;-25010,16;-23775,72;-23560,84;-23346,08;-23113,36;-22898,36
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);84734,12;67125,33;-25010,16;-23775,72;-23560,84;-23346,08;-23113,36;-22898,36
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;5813,45;4771,55;447,06;404,57;406,51;410,23;417,17;426,36
29 = Teilergebnis  (= 26, 27, 28);90547,57;71896,88;-24563,10;-23371,15;-23154,33;-22935,85;-22696,19;-22472,00
