;Ergebnis des Vorvorvorjahres K4/2013;Ergebnis des Vorvorjahres K4/2014;Ansatz des Vorjahres K4/2015;Planung des Haushaltsjahres K4/2016;Planung des Haushaltsjahres K4/2017;Planung des Haushaltsjahres K4/2018;Planung des Haushaltsjahres K4/2019;Planung des Haushaltsjahres K4/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-99093,46;-68013,75;-62296,38;-67153,68;-66457,01;-65778,35;-64530,43;-63852,67
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;;;;;;;;
7 + Sonstige ordentliche Erträge;-652,11;-5300,51;-548,72;-548,72;-548,72;-548,72;-548,72;-508,76
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-99745,57;-73314,26;-62845,10;-67702,40;-67005,73;-66327,07;-65079,15;-64361,43
11 - Personalaufwendungen;164882,26;158474,07;117798,55;220154,53;213411,53;214664,03;216583,22;218528,13
12 - Versorgungsaufwendungen;-0,01;268,83;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;86936,15;58624,27;89319,92;83827,88;84231,40;84640,12;85072,92;85505,60
14 - Bilanzielle Abschreibungen;80134,97;77469,82;59013,26;64906,58;62919,22;60954,50;56100,52;53755,62
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;152668,25;155960,99;160995,49;164486,83;164415,66;164165,50;164165,50;164165,50
17 = Ordentliche Aufwendungen;484621,62;450797,98;427127,22;533375,82;524977,81;524424,15;521922,16;521954,85
18 = Ordentliches Ergebnis (= 10 + 17);384876,05;377483,72;364282,12;465673,42;457972,08;458097,08;456843,01;457593,42
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);384876,05;377483,72;364282,12;465673,42;457972,08;458097,08;456843,01;457593,42
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);384876,05;377483,72;364282,12;465673,42;457972,08;458097,08;456843,01;457593,42
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;48269,13;35073,42;36500,92;38772,89;38213,12;38168,07;38208,85;38369,31
29 = Teilergebnis  (= 26, 27, 28);433145,18;412557,14;400783,04;504446,31;496185,20;496265,15;495051,86;495962,73
