;Ergebnis des Vorvorvorjahres K4/2013;Ergebnis des Vorvorjahres K4/2014;Ansatz des Vorjahres K4/2015;Planung des Haushaltsjahres K4/2016;Planung des Haushaltsjahres K4/2017;Planung des Haushaltsjahres K4/2018;Planung des Haushaltsjahres K4/2019;Planung des Haushaltsjahres K4/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-69081,95;-37849,31;-45,60;-1467,90;-1476,93;-1451,61;-1382,67;-1376,55
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-403033,10;-66389,09;-48800,00;-53800,00;-53800,00;-53800,00;-53800,00;-53800,00
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-80537,44;-480567,27;-22550,00;-351450,00;-352450,00;-353450,00;-343550,00;-343550,00
7 + Sonstige ordentliche Erträge;-5220,50;-19966,00;-2600,00;-3100,00;-3100,00;-3100,00;-3100,00;-3100,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-557872,99;-604771,67;-73995,60;-409817,90;-410826,93;-411801,61;-401832,67;-401826,55
11 - Personalaufwendungen;1031483,31;980318,40;952662,32;855512,77;872172,30;879702,11;891174,45;902786,48
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;57638,74;58407,10;103435,32;87198,84;87653,32;87987,28;88321,28;88683,20
14 - Bilanzielle Abschreibungen;846,80;2238,26;307,53;1691,95;1700,78;1536,78;1450,92;1376,49
15 - Transferaufwendungen;60666,00;77705,50;97200,00;97200,00;97200,00;97200,00;97200,00;97200,00
16 - Sonstige ordentliche Aufwendungen;2155567,54;2643788,70;2141957,96;2408764,36;2436090,72;2465090,76;2494090,76;2524090,76
17 = Ordentliche Aufwendungen;3306202,39;3762457,96;3295563,13;3450367,92;3494817,12;3531516,93;3572237,41;3614136,93
18 = Ordentliches Ergebnis (= 10 + 17);2748329,40;3157686,29;3221567,53;3040550,02;3083990,19;3119715,32;3170404,74;3212310,38
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);2748329,40;3157686,29;3221567,53;3040550,02;3083990,19;3119715,32;3170404,74;3212310,38
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);2748329,40;3157686,29;3221567,53;3040550,02;3083990,19;3119715,32;3170404,74;3212310,38
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;297195,40;131763,05;129768,02;104532,82;105914,22;105877,31;106191,18;106897,78
29 = Teilergebnis  (= 26, 27, 28);3045524,80;3289449,34;3351335,55;3145082,84;3189904,41;3225592,63;3276595,92;3319208,16
