;Ergebnis des Vorvorvorjahres K4/2013;Ergebnis des Vorvorjahres K4/2014;Ansatz des Vorjahres K4/2015;Planung des Haushaltsjahres K4/2016;Planung des Haushaltsjahres K4/2017;Planung des Haushaltsjahres K4/2018;Planung des Haushaltsjahres K4/2019;Planung des Haushaltsjahres K4/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-67243,30;-67670,96;-14138,14;-26373,89;-26374,28;-25166,47;-25023,70;-24755,79
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-26785,24;-52625,44;-45000,00;-45000,00;-45000,00;-45000,00;-45000,00;-45000,00
5 + Privatrechtliche Leistungsentgelte;-1058620,97;-507704,70;-508500,00;-508500,00;-508500,00;-508500,00;-508500,00;-508500,00
6 + Kostenerstattungen und Kostenumlagen;;;;;;;;
7 + Sonstige ordentliche Erträge;-3441,53;-316,91;-366,91;-366,90;-366,91;-366,90;-366,91;-366,90
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-1156091,04;-628318,01;-568005,05;-580240,79;-580241,19;-579033,37;-578890,61;-578622,69
11 - Personalaufwendungen;327961,26;266442,34;269000,56;270576,89;278669,92;281068,03;284722,26;288420,65
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;1937713,21;2130555,88;1816988,60;2026712,72;2039622,52;2052832,44;2066256,16;2079965,84
14 - Bilanzielle Abschreibungen;76734,90;70320,07;32401,86;43444,00;42352,68;36977,04;35802,15;35243,76
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;3200101,90;3063274,07;3023175,04;3070099,20;3070099,20;3070099,16;3070099,16;3070099,16
17 = Ordentliche Aufwendungen;5542511,27;5530592,36;5141566,06;5410832,81;5430744,32;5440976,67;5456879,73;5473729,41
18 = Ordentliches Ergebnis (= 10 + 17);4386420,23;4902274,35;4573561,01;4830592,02;4850503,13;4861943,30;4877989,12;4895106,72
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);4386420,23;4902274,35;4573561,01;4830592,02;4850503,13;4861943,30;4877989,12;4895106,72
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);4386420,23;4902274,35;4573561,01;4830592,02;4850503,13;4861943,30;4877989,12;4895106,72
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;138564,19;182023,02;147632,22;147126,09;146492,81;146255,82;146520,84;147721,92
29 = Teilergebnis  (= 26, 27, 28);4524984,42;5084297,37;4721193,23;4977718,11;4996995,94;5008199,12;5024509,96;5042828,64
