;Ergebnis des Vorvorvorjahres K4/2013;Ergebnis des Vorvorjahres K4/2014;Ansatz des Vorjahres K4/2015;Planung des Haushaltsjahres K4/2016;Planung des Haushaltsjahres K4/2017;Planung des Haushaltsjahres K4/2018;Planung des Haushaltsjahres K4/2019;Planung des Haushaltsjahres K4/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-10597,31;-22635,99;-55,23;-11528,94;-11528,94;-11528,96;-1172,59;-237,44
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-930,00;-1210,00;-750,00;-750,00;-750,00;-750,00;-750,00;-750,00
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-488841,73;-1228662,00;-1023800,00;-2115000,00;-2115000,00;-2115000,00;-2115000,00;-2115000,00
7 + Sonstige ordentliche Erträge;-2545665,31;-2035530,92;-1360000,00;-1760000,00;-1760000,00;-1760000,00;-1760000,00;-1760000,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-3046034,35;-3288038,91;-2384605,23;-3887278,94;-3887278,94;-3887278,96;-3876922,59;-3875987,44
11 - Personalaufwendungen;6149829,94;6092153,97;6455510,53;7611204,20;7576467,90;7635333,27;7730888,01;7827617,63
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;90676,72;96262,36;105440,36;98163,12;99780,12;101553,80;103484,00;105257,84
14 - Bilanzielle Abschreibungen;8901,22;24019,74;1804,65;2467,69;1612,35;1612,50;1384,28;1065,09
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;1340679,98;281891,98;190137,00;182494,64;182494,68;182494,64;182494,64;182494,64
17 = Ordentliche Aufwendungen;7590087,86;6494328,05;6752892,54;7894329,65;7860355,05;7920994,21;8018250,93;8116435,20
18 = Ordentliches Ergebnis (= 10 + 17);4544053,51;3206289,14;4368287,31;4007050,71;3973076,11;4033715,25;4141328,34;4240447,76
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);4544053,51;3206289,14;4368287,31;4007050,71;3973076,11;4033715,25;4141328,34;4240447,76
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);4544053,51;3206289,14;4368287,31;4007050,71;3973076,11;4033715,25;4141328,34;4240447,76
27 + Erträge aus internen Leistungsbeziehungen;-6024635,50;-4767984,00;-4767984,00;-4744800,00;-4744800,00;-4744800,00;-4744800,00;-4744800,00
28 - Aufwendungen aus internen Leistungsbeziehungen;992132,22;969343,70;899332,36;952876,66;946203,13;945807,63;948457,13;954221,15
29 = Teilergebnis  (= 26, 27, 28);-488449,77;-592351,16;499635,67;215127,37;174479,24;234722,88;344985,47;449868,91
