;Ergebnis des Vorvorvorjahres K4/2013;Ergebnis des Vorvorjahres K4/2014;Ansatz des Vorjahres K4/2015;Planung des Haushaltsjahres K4/2016;Planung des Haushaltsjahres K4/2017;Planung des Haushaltsjahres K4/2018;Planung des Haushaltsjahres K4/2019;Planung des Haushaltsjahres K4/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;;;;;;;;
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-6559071,66;-7360566,82;-6500000,00;-7600000,00;-7600000,00;-7600000,00;-7600000,00;-7600000,00
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;;-510969,00;;;;;;
7 + Sonstige ordentliche Erträge;-0,39;-0,62;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-6559072,05;-7871536,44;-6500000,00;-7600000,00;-7600000,00;-7600000,00;-7600000,00;-7600000,00
11 - Personalaufwendungen;;;;;;;;
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;8431897,47;9114075,00;9645361,00;10200000,00;10200000,00;10200000,00;10200000,00;10200000,00
14 - Bilanzielle Abschreibungen;;;;;;;;
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;198654,74;10288,59;;;;;;
17 = Ordentliche Aufwendungen;8630552,21;9124363,59;9645361,00;10200000,00;10200000,00;10200000,00;10200000,00;10200000,00
18 = Ordentliches Ergebnis (= 10 + 17);2071480,16;1252827,15;3145361,00;2600000,00;2600000,00;2600000,00;2600000,00;2600000,00
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);2071480,16;1252827,15;3145361,00;2600000,00;2600000,00;2600000,00;2600000,00;2600000,00
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);2071480,16;1252827,15;3145361,00;2600000,00;2600000,00;2600000,00;2600000,00;2600000,00
27 + Erträge aus internen Leistungsbeziehungen;;-4730487,00;-1910000,00;-2600000,00;-2600000,00;-2600000,00;-2600000,00;-2600000,00
28 - Aufwendungen aus internen Leistungsbeziehungen;;;;;;;;
29 = Teilergebnis  (= 26, 27, 28);2071480,16;-3477659,85;1235361,00;0,00;0,00;0,00;0,00;0,00
