"";"Ergebnis des Vorvorvorjahres K4/2013";"Ergebnis des Vorvorjahres K4/2014";"Ansatz des Vorjahres K4/2015";"Planung des Haushaltsjahres K4/2016";"Planung des Haushaltsjahres K4/2017";"Planung des Haushaltsjahres K4/2018";"Planung des Haushaltsjahres K4/2019";"Planung des Haushaltsjahres K4/2020"
"1 + Steuern und ähnliche Abgaben";"";"";"";"";"";"";"";""
"2 + Zuwendungen und allgemeine Umlagen";"-234,98 EUR";"-1,34 EUR";"";"-83,49 EUR";"-83,49 EUR";"-83,49 EUR";"-83,49 EUR";"-83,49 EUR"
"3 + Sonstige Transfererträge";"";"";"";"";"";"";"";""
"4 + Öffentlich-rechtliche Leistungsentgelte";"";"";"";"";"";"";"";""
"5 + Privatrechtliche Leistungsentgelte";"";"";"";"";"";"";"";""
"6 + Kostenerstattungen und Kostenumlagen";"";"";"";"";"";"";"";""
"7 + Sonstige ordentliche Erträge";"";"";"";"";"";"";"";""
"8 + Aktivierte Eigenleistungen";"";"";"";"";"";"";"";""
"9 +/- Bestandsveränderungen";"";"";"";"";"";"";"";""
"10 = Ordentliche Erträge";"-234,98 EUR";"-1,34 EUR";"";"-83,49 EUR";"-83,49 EUR";"-83,49 EUR";"-83,49 EUR";"-83,49 EUR"
"11 - Personalaufwendungen";"1.161.084,33 EUR";"724.419,99 EUR";"599.008,16 EUR";"601.527,49 EUR";"599.564,34 EUR";"604.156,99 EUR";"611.166,99 EUR";"618.265,89 EUR"
"12 - Versorgungsaufwendungen";"";"";"";"";"";"";"";""
"13 - Aufwendungen für Sach- und Dienstleistungen";"7.515,02 EUR";"13.214,47 EUR";"7.985,68 EUR";"16.300,72 EUR";"16.583,64 EUR";"16.933,32 EUR";"17.316,24 EUR";"17.566,00 EUR"
"14 - Bilanzielle Abschreibungen";"259,43 EUR";"7,63 EUR";"";"83,49 EUR";"83,49 EUR";"83,49 EUR";"83,49 EUR";"83,49 EUR"
"15 - Transferaufwendungen";"";"";"";"";"";"";"";""
"16 - Sonstige ordentliche Aufwendungen";"12.539,52 EUR";"20.692,59 EUR";"9.559,08 EUR";"30.420,80 EUR";"30.420,84 EUR";"30.420,84 EUR";"30.420,84 EUR";"30.387,72 EUR"
"17 = Ordentliche Aufwendungen";"1.181.398,30 EUR";"758.334,68 EUR";"616.552,92 EUR";"648.332,50 EUR";"646.652,31 EUR";"651.594,64 EUR";"658.987,56 EUR";"666.303,10 EUR"
"18 = Ordentliches Ergebnis (= 10 + 17)";"1.181.163,32 EUR";"758.333,34 EUR";"616.552,92 EUR";"648.249,01 EUR";"646.568,82 EUR";"651.511,15 EUR";"658.904,07 EUR";"666.219,61 EUR"
"19 + Finanzerträge";"";"";"";"";"";"";"";""
"20 - Zinsen und sonstige Finanzaufwendungen";"";"";"";"";"";"";"";""
"21 = Finanzergebnis (= 19 + 20)";"";"";"";"";"";"";"";""
"22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21)";"1.181.163,32 EUR";"758.333,34 EUR";"616.552,92 EUR";"648.249,01 EUR";"646.568,82 EUR";"651.511,15 EUR";"658.904,07 EUR";"666.219,61 EUR"
"23 + Außerordentliche Erträge";"";"";"";"";"";"";"";""
"24 - Außerordentliche Aufwendungen";"";"";"";"";"";"";"";""
"25 = Außerordentliches Ergebnis (= 23 + 24)";"";"";"";"";"";"";"";""
"26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25)";"1.181.163,32 EUR";"758.333,34 EUR";"616.552,92 EUR";"648.249,01 EUR";"646.568,82 EUR";"651.511,15 EUR";"658.904,07 EUR";"666.219,61 EUR"
"27 + Erträge aus internen Leistungsbeziehungen";"";"";"";"";"";"";"";""
"28 - Aufwendungen aus internen Leistungsbeziehungen";"149.703,82 EUR";"89.092,59 EUR";"78.682,21 EUR";"303.061,76 EUR";"302.569,70 EUR";"302.540,80 EUR";"302.734,80 EUR";"303.173,29 EUR"
"29 = Teilergebnis  (= 26, 27, 28)";"1.330.867,14 EUR";"847.425,93 EUR";"695.235,13 EUR";"951.310,77 EUR";"949.138,52 EUR";"954.051,95 EUR";"961.638,87 EUR";"969.392,90 EUR"
