;Ergebnis des Vorvorvorjahres #/2013;Ergebnis des Vorvorjahres #/2014;Ansatz des Vorjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018;Planung des Haushaltsjahres #/2019;Planung des Haushaltsjahres #/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-1769697,37;-1828545,24;-845067,31;-1229910,88;-1036700,47;-675540,77;-278298,49;-185186,27
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-154018,29;-164171,84;-251250,00;-167350,00;-167350,00;-167350,00;-167350,00;-167350,00
5 + Privatrechtliche Leistungsentgelte;-1720017,36;-1811881,57;-1526500,00;-1571500,00;-1571500,00;-1571500,00;-1571500,00;-1571500,00
6 + Kostenerstattungen und Kostenumlagen;-13686704,64;-14036454,62;-8658750,00;-10944877,00;-10844877,00;-10793302,00;-10789627,00;-10789627,00
7 + Sonstige ordentliche Erträge;-13946930,94;-12602235,75;-12668039,41;-13201231,00;-13201231,00;-13201231,00;-13201231,00;-13201231,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-31277368,60;-30443289,02;-23949606,72;-27114868,88;-26821658,47;-26408923,77;-26008006,49;-25914894,27
11 - Personalaufwendungen;42881743,51;44423360,12;41207903,25;46584782,66;45665776,31;46927857,59;47285631,46;47801847,85
12 - Versorgungsaufwendungen;31029974,74;41305997,61;24129252,00;26096000,00;26145612,00;26639706,00;26852206,00;28064899,00
13 - Aufwendungen für Sach- und Dienstleistungen;5946899,73;6014266,14;6385031,08;6589251,52;6631861,76;6496831,68;6439007,60;6457207,28
14 - Bilanzielle Abschreibungen;2311336,84;2127765,73;1399906,62;1541346,67;1240278,32;955317,49;729933,40;640476,10
15 - Transferaufwendungen;1652759,68;49701,40;29100,00;158500,00;159000,00;160300,00;162200,00;164200,00
16 - Sonstige ordentliche Aufwendungen;14324631,67;11587817,60;12231959,08;12697451,38;12725715,54;12676040,42;12644315,42;12664465,42
17 = Ordentliche Aufwendungen;98147346,17;105508908,60;85383152,03;93667332,23;92568243,93;93856053,18;94113293,88;95793095,65
18 = Ordentliches Ergebnis (= 10 + 17);66869977,57;75065619,58;61433545,31;66552463,35;65746585,46;67447129,41;68105287,39;69878201,38
19 + Finanzerträge;-4817072,83;-3302630,88;-3500000,00;-3700000,00;-3700000,00;-3800000,00;-3800000,00;-3900000,00
20 - Zinsen und sonstige Finanzaufwendungen;12696,00;253,00;;;;;;
21 = Finanzergebnis (= 19 + 20);-4804376,83;-3302377,88;-3500000,00;-3700000,00;-3700000,00;-3800000,00;-3800000,00;-3900000,00
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);62065600,74;71763241,70;57933545,31;62852463,35;62046585,46;63647129,41;64305287,39;65978201,38
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);62065600,74;71763241,70;57933545,31;62852463,35;62046585,46;63647129,41;64305287,39;65978201,38
27 + Erträge aus internen Leistungsbeziehungen;-40476402,14;-36481668,54;-35110366,24;-33776459,23;-33813784,58;-33862127,20;-33970577,37;-34123946,44
28 - Aufwendungen aus internen Leistungsbeziehungen;5244018,02;4402373,49;4157799,80;4067284,08;4067284,08;4067284,08;4067284,08;4067284,08
29 = Teilergebnis  (= 26, 27, 28);26833216,62;39683946,65;26980978,87;33143288,20;32300084,96;33852286,29;34401994,10;35921539,02
