;Ergebnis des Vorvorvorjahres #/2013;Ergebnis des Vorvorjahres #/2014;Ansatz des Vorjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018;Planung des Haushaltsjahres #/2019;Planung des Haushaltsjahres #/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-8207257,03;-8817753,57;-7877208,91;-7906462,69;-4773016,74;-4763521,43;-4734765,62;-4707904,90
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-11253511,91;-12066682,86;-11307948,04;-12398592,68;-11290261,94;-11286099,06;-11280456,49;-11280363,62
5 + Privatrechtliche Leistungsentgelte;-71148,15;-13027482,80;-15733600,00;-14040800,00;-14040800,00;-14040800,00;-14040800,00;-14040800,00
6 + Kostenerstattungen und Kostenumlagen;-773424,02;-1424254,34;-613725,00;-727635,00;-727635,00;-727635,00;-727635,00;-727635,00
7 + Sonstige ordentliche Erträge;-25973,32;-24706,76;-3212,56;-3212,57;-3212,56;-3212,57;-3212,56;-3212,57
8 + Aktivierte Eigenleistungen;-500053,70;-402296,02;-410373,48;-614781,84;-654309,60;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-20831368,13;-35763176,35;-35946067,99;-35691484,78;-31489235,84;-30821268,06;-30786869,67;-30759916,09
11 - Personalaufwendungen;8299096,23;7919655,73;7769782,04;8029618,25;7982271,29;8041448,64;8147230,75;8254297,14
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;37386393,03;46650936,19;46175751,24;47183462,24;47217887,24;47272097,08;47281607,20;47346117,08
14 - Bilanzielle Abschreibungen;26926588,97;29920847,59;29962247,77;28899545,52;19082505,09;18472838,29;18215896,23;17907006,68
15 - Transferaufwendungen;1906768,00;1858332,00;1933600,00;1933600,00;1933600,00;1933600,00;1933600,00;1933600,00
16 - Sonstige ordentliche Aufwendungen;2504996,96;3271175,01;2664177,96;2871036,96;2861094,16;2861094,24;2861094,24;2861094,24
17 = Ordentliche Aufwendungen;77023843,19;89620946,52;88505559,01;88917262,97;79077357,78;78581078,25;78439428,42;78302115,14
18 = Ordentliches Ergebnis (= 10 + 17);56192475,06;53857770,17;52559491,02;53225778,19;47588121,94;47759810,19;47652558,75;47542199,05
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;161,00;3310588,87;4603100,00;4023100,00;4023100,00;4023100,00;4023100,00;4023100,00
21 = Finanzergebnis (= 19 + 20);161,00;3310588,87;4603100,00;4023100,00;4023100,00;4023100,00;4023100,00;4023100,00
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);56192636,06;57168359,04;57162591,02;57248878,19;51611221,94;51782910,19;51675658,75;51565299,05
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);56192636,06;57168359,04;57162591,02;57248878,19;51611221,94;51782910,19;51675658,75;51565299,05
27 + Erträge aus internen Leistungsbeziehungen;0,00;0,00;-2000,00;0,00;0,00;0,00;0,00;0,00
28 - Aufwendungen aus internen Leistungsbeziehungen;2714100,63;2488994,47;2678434,58;2444112,34;2422489,77;2414226,40;2412412,96;2426224,82
29 = Teilergebnis  (= 26, 27, 28);58906736,69;59657353,51;59839025,60;59692990,53;54033711,71;54197136,59;54088071,71;53991523,87
