;Ergebnis des Vorvorvorjahres #/2013;Ergebnis des Vorvorjahres #/2014;Ansatz des Vorjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018;Planung des Haushaltsjahres #/2019;Planung des Haushaltsjahres #/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-776387,82;-902994,21;-231356,86;-692881,58;-691886,63;-1311665,70;-1860810,81;-671243,98
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-810883,57;-375534,81;-341150,00;-348050,00;-348050,00;-348050,00;-348050,00;-348050,00
5 + Privatrechtliche Leistungsentgelte;-694461,86;-699190,24;-622150,00;-622150,00;-622150,00;-622150,00;-622150,00;-622150,00
6 + Kostenerstattungen und Kostenumlagen;-379266,97;-2144002,42;-1155100,00;-1436500,00;-1437500,00;-1438500,00;-1428600,00;-1428600,00
7 + Sonstige ordentliche Erträge;-38364,85;-37719,46;-8200,00;-3900,00;-3900,00;-3900,00;-3900,00;-3900,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-2699365,07;-4159441,14;-2357956,86;-3103481,58;-3103486,63;-3724265,70;-4263510,81;-3073943,98
11 - Personalaufwendungen;10130625,87;9621378,09;10170985,24;10032841,72;9942476,36;10030427,05;10169322,24;10309873,96
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;3471597,47;3695178,67;3788255,73;3735843,99;3747290,27;4379013,91;4940837,47;3767813,23
14 - Bilanzielle Abschreibungen;454337,40;477250,65;256689,87;414224,97;398653,06;370273,38;341388,36;320413,05
15 - Transferaufwendungen;255960,61;271334,62;308850,00;276900,00;276900,00;276900,00;276900,00;276900,00
16 - Sonstige ordentliche Aufwendungen;2735284,46;3197091,80;2737072,84;2979469,20;3001261,00;3030261,04;3059261,04;3089261,04
17 = Ordentliche Aufwendungen;17047805,81;17262233,83;17261853,68;17439279,88;17366580,69;18086875,38;18787709,11;17764261,28
18 = Ordentliches Ergebnis (= 10 + 17);14348440,74;13102792,69;14903896,82;14335798,30;14263094,06;14362609,68;14524198,30;14690317,30
19 + Finanzerträge;;-16,65;-37,53;-37,51;-37,51;-37,51;-37,51;-37,51
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;-16,65;-37,53;-37,51;-37,51;-37,51;-37,51;-37,51
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);14348440,74;13102776,04;14903859,29;14335760,79;14263056,55;14362572,17;14524160,79;14690279,79
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);14348440,74;13102776,04;14903859,29;14335760,79;14263056,55;14362572,17;14524160,79;14690279,79
27 + Erträge aus internen Leistungsbeziehungen;-343022,04;-535577,71;-525012,00;-525012,00;-525012,00;-525012,00;-525012,00;-525012,00
28 - Aufwendungen aus internen Leistungsbeziehungen;1620663,14;1236625,15;1168570,34;1101042,01;1087561,67;1113459,81;1140874,41;1098827,35
29 = Teilergebnis  (= 26, 27, 28);15626081,84;13803823,48;15547417,63;14911790,80;14825606,22;14951019,98;15140023,20;15264095,14
