;Ergebnis des Vorvorvorjahres #/2013;Ergebnis des Vorvorjahres #/2014;Ansatz des Vorjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018;Planung des Haushaltsjahres #/2019;Planung des Haushaltsjahres #/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-2742174,99;-4138311,11;-417123,17;-12182462,09;-14085178,76;-18577817,78;-7397853,19;-5057486,58
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-923029,93;-863123,65;-955000,00;-923000,00;-923000,00;-740000,00;-740000,00;-740000,00
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-1025233,20;-672374,10;-356000,00;-785600,00;-785600,00;-780000,00;-780000,00;-780000,00
7 + Sonstige ordentliche Erträge;-340,58;-74,32;-500,00;-500,00;-500,00;-500,00;-500,00;-500,00
8 + Aktivierte Eigenleistungen;-241,81;1131,90;-277,44;-278,64;-259,20;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-4691020,51;-5672751,28;-1728900,61;-13891840,73;-15794537,96;-20098317,78;-8918353,19;-6577986,58
11 - Personalaufwendungen;11159329,88;10332536,94;9530309,43;9636084,55;9522937,33;9595797,70;9714076,41;9833818,38
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;2749232,50;2620566,73;1233810,92;2165519,88;2926856,04;4112432,36;2572243,92;1865370,36
14 - Bilanzielle Abschreibungen;213077,68;204139,44;85983,02;116906,55;93113,15;64902,10;35538,52;25101,96
15 - Transferaufwendungen;1099840,31;1053045,87;339835,00;11939210,00;13212800,00;16693000,00;6414000,00;4578000,00
16 - Sonstige ordentliche Aufwendungen;567217,26;1066804,20;635417,38;680801,80;680808,28;680808,24;680808,24;680808,24
17 = Ordentliche Aufwendungen;15788697,63;15277093,18;11825355,75;24538522,78;26436514,80;31146940,40;19416667,09;16983098,94
18 = Ordentliches Ergebnis (= 10 + 17);11097677,12;9604341,90;10096455,14;10646682,05;10641976,84;11048622,62;10498313,90;10405112,36
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);11097677,12;9604341,90;10096455,14;10646682,05;10641976,84;11048622,62;10498313,90;10405112,36
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);11097677,12;9604341,90;10096455,14;10646682,05;10641976,84;11048622,62;10498313,90;10405112,36
27 + Erträge aus internen Leistungsbeziehungen;-441412,60;-158119,95;-206250,36;-173880,00;-173880,00;-173880,00;-173880,00;-173880,00
28 - Aufwendungen aus internen Leistungsbeziehungen;1676922,58;1498856,55;1322410,34;1337781,70;1323434,93;1324537,76;1326080,82;1335342,82
29 = Teilergebnis  (= 26, 27, 28);12333187,10;10945078,50;11212615,12;11810583,75;11791531,77;12199280,38;11650514,72;11566575,18
