;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-42,20;-0,95;-0,84;-0,60;-0,60;-0,60;-0,60;-0,60
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;;;;;;;;
7 + Sonstige ordentliche Ertäge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-42,20;-0,95;-0,84;-0,60;-0,60;-0,60;-0,60;-0,60
11 - Personalaufwendungen;115375,29;114291,85;92765,12;47882,76;48803,35;49797,39;50828,51;51742,56
12 - Versorgungsaufwendungen;0,06;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;54629,98;45580,45;45657,60;45205,20;70228,12;70251,76;70276,12;70301,20
14 - Bilanzielle Abschreibungen;781,65;585,35;426,12;273,12;203,64;203,64;203,64;202,68
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;4495,13;4693,23;4973,48;1773,60;1773,60;1773,60;1773,60;1773,60
17 = Ordentliche Aufwendungen (Summe 11-16);175282,11;165150,88;143822,32;95134,68;121008,71;122026,39;123081,87;124020,04
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);175239,91;165149,93;143821,48;95134,08;121008,11;122025,79;123081,27;124019,44
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);175239,91;165149,93;143821,48;95134,08;121008,11;122025,79;123081,27;124019,44
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);175239,91;165149,93;143821,48;95134,08;121008,11;122025,79;123081,27;124019,44
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;29978,81;19637,16;21570,85;21152,21;22292,89;22415,13;22454,14;22484,75
29 = Ergebnis  (= 26, 27, 28);205218,72;184787,09;165392,33;116286,29;143301,00;144440,92;145535,41;146504,19
