;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-1943,38;-3575,75;-1823,74;-3826,99;-3635,11;-3379,10;-3186,05;-3052,89
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-30483,10;-29455,13;-29260,80;-26995,96;-26995,95;-26995,95;-23140,15;-13965,00
5 + Privatrechtliche Leistungsentgelte;;;-500,00;-500,00;-500,00;-500,00;-500,00;-500,00
6 + Kostenerstattungen und Kostenumlagen;-2542,52;-3294,64;-2900,00;-3300,00;-3300,00;-3300,00;-3300,00;-3300,00
7 + Sonstige ordentliche Ertäge;-615175,59;;-50,00;-50,00;-50,00;-50,00;-50,00;-50,00
8 + Aktivierte Eigenleistungen;-43,67;-231,20;-16,92;-234,12;-253,80;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-650188,26;-36556,72;-34551,46;-34907,07;-34734,86;-34225,05;-30176,20;-20867,89
11 - Personalaufwendungen;205421,42;197298,54;213013,45;185834,72;189043,25;192387,62;195813,77;198912,40
12 - Versorgungsaufwendungen;0,15;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;3675765,67;3801886,32;3808694,16;4189308,72;4326492,72;4418881,72;4419076,72;4419277,72
14 - Bilanzielle Abschreibungen;1334016,88;1328788,31;1314179,18;1319509,78;1236461,38;1236130,68;1235807,25;1066520,14
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;67357,09;20701,21;9399,44;14504,40;14554,40;14754,40;14754,40;14754,40
17 = Ordentliche Aufwendungen (Summe 11-16);5282561,21;5348674,38;5345286,23;5709157,62;5766551,75;5862154,42;5865452,14;5699464,66
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);4632372,95;5312117,66;5310734,77;5674250,55;5731816,89;5827929,37;5835275,94;5678596,77
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);4632372,95;5312117,66;5310734,77;5674250,55;5731816,89;5827929,37;5835275,94;5678596,77
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);4632372,95;5312117,66;5310734,77;5674250,55;5731816,89;5827929,37;5835275,94;5678596,77
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;458400,65;267047,86;307724,79;259449,51;259522,38;267042,24;266691,59;266237,21
29 = Ergebnis  (= 26, 27, 28);5090773,60;5579165,52;5618459,56;5933700,06;5991339,27;6094971,61;6101967,53;5944833,98
