;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-17470,17;-55239,83;-51,84;-500,64;-500,40;-496,80;-493,56;-492,60
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-4656,72;-4821,72;-6850,00;-5050,00;-5050,00;-5050,00;-5050,00;-5050,00
5 + Privatrechtliche Leistungsentgelte;-343733,16;-346166,44;-342550,00;-344350,00;-344350,00;-344350,00;-344350,00;-344350,00
6 + Kostenerstattungen und Kostenumlagen;;;;;;;;
7 + Sonstige ordentliche Ertäge;-73,38;-12,41;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-365933,43;-406240,40;-349451,84;-349900,64;-349900,40;-349896,80;-349893,56;-349892,60
11 - Personalaufwendungen;178513,05;191079,09;159163,75;150084,20;153059,96;156295,00;159587,84;162456,32
12 - Versorgungsaufwendungen;0,14;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;190100,67;96306,01;177766,76;131071,40;131231,24;131395,64;131564,96;131739,56
14 - Bilanzielle Abschreibungen;2367,34;2186,32;1931,76;1944,37;1727,16;1513,68;1213,32;1050,84
15 - Transferaufwendungen;3050,00;3050,00;3050,00;;;;;
16 - Sonstige ordentliche Aufwendungen;11915,00;13030,77;14758,61;12854,86;12854,86;12854,86;12854,86;12854,86
17 = Ordentliche Aufwendungen (Summe 11-16);385946,20;305652,19;356670,88;295954,83;298873,22;302059,18;305220,98;308101,58
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);20012,77;-100588,21;7219,04;-53945,81;-51027,18;-47837,62;-44672,58;-41791,02
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);20012,77;-100588,21;7219,04;-53945,81;-51027,18;-47837,62;-44672,58;-41791,02
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);20012,77;-100588,21;7219,04;-53945,81;-51027,18;-47837,62;-44672,58;-41791,02
27 + Erträge aus internen Leistungsbeziehungen;-4745,89;-3804,42;-6000,00;-6000,00;-6000,00;-6000,00;-6000,00;-6000,00
28 - Aufwendungen aus internen Leistungsbeziehungen;57291,11;28636,64;35442,45;27170,35;26882,97;27224,49;27364,87;27477,97
29 = Ergebnis  (= 26, 27, 28);72557,99;-75755,99;36661,49;-32775,46;-30144,21;-26613,13;-23307,71;-20313,05
