;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-986219,40;-987673,02;-767490,19;-721061,88;-566814,89;-510790,25;-427168,12;-366783,83
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-812078,47;-811642,90;-791299,96;-791299,96;-791299,96;-791299,96;-791299,96;-791299,96
5 + Privatrechtliche Leistungsentgelte;-25,00;;-300,00;-300,00;-300,00;-300,00;-300,00;-300,00
6 + Kostenerstattungen und Kostenumlagen;-254744,84;-313194,23;-253750,00;-253750,00;-253750,00;-253750,00;-253750,00;-253750,00
7 + Sonstige ordentliche Ertäge;445,43;-6372,45;;;;;;
8 + Aktivierte Eigenleistungen;-31862,19;-168673,08;-12419,28;-170909,28;-185135,28;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-2084484,47;-2287555,68;-1825259,43;-1937321,12;-1797300,13;-1556140,21;-1472518,08;-1412133,79
11 - Personalaufwendungen;1938957,82;2037455,44;1794897,79;1715298,61;1738908,73;1762134,13;1790218,05;1819451,89
12 - Versorgungsaufwendungen;1,27;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;774390,34;949259,68;921645,84;927640,36;927384,36;928129,36;929926,36;931777,36
14 - Bilanzielle Abschreibungen;1434915,29;1521402,38;1111298,40;1196057,17;965557,39;850049,83;689508,93;591761,23
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;96674,84;82468,44;122043,23;93127,24;79857,24;80207,24;80207,24;80207,24
17 = Ordentliche Aufwendungen (Summe 11-16);4244939,56;4590585,94;3949885,26;3932123,38;3711707,72;3620520,56;3489860,58;3423197,72
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);2160455,09;2303030,26;2124625,83;1994802,26;1914407,59;2064380,35;2017342,50;2011063,93
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);2160455,09;2303030,26;2124625,83;1994802,26;1914407,59;2064380,35;2017342,50;2011063,93
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);2160455,09;2303030,26;2124625,83;1994802,26;1914407,59;2064380,35;2017342,50;2011063,93
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;659032,52;489142,34;600541,47;578616,34;575611,16;578416,69;579603,40;580791,17
29 = Ergebnis  (= 26, 27, 28);2819487,61;2792172,60;2725167,30;2573418,60;2490018,75;2642797,04;2596945,90;2591855,10
