;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-5806,98;-3732,17;-2879,73;-4453,77;-3901,89;-3166,29;-2610,45;-2227,65
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-218,00;-125,00;-1000,00;-1000,00;-1000,00;-1000,00;-1000,00;-1000,00
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-2222,70;-101838,28;;;;;;
7 + Sonstige ordentliche Ertäge;-4087,20;-202048,10;;-62,57;-62,56;-62,57;-62,56;-62,57
8 + Aktivierte Eigenleistungen;-142346,43;-133810,71;-49,80;-157105,80;-226115,76;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-154681,31;-441554,26;-3929,53;-162622,14;-231080,21;-4228,86;-3673,01;-3290,22
11 - Personalaufwendungen;590713,48;567366,54;612531,87;534385,87;543612,70;553228,51;563080,58;571991,42
12 - Versorgungsaufwendungen;0,43;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;471416,40;576144,65;950502,08;1201633,44;1201857,44;1202187,44;1202424,44;1202668,44
14 - Bilanzielle Abschreibungen;1514151,40;1516039,90;1508004,93;1513031,62;1496355,36;1495403,68;1494474,56;1493770,60
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;338826,57;324903,26;296674,92;315898,32;335998,32;356098,32;356098,32;356098,32
17 = Ordentliche Aufwendungen (Summe 11-16);2915108,28;2984454,35;3367713,80;3564949,25;3577823,82;3606917,95;3616077,90;3624528,78
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);2760426,97;2542900,09;3363784,27;3402327,11;3346743,61;3602689,09;3612404,89;3621238,56
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);2760426,97;2542900,09;3363784,27;3402327,11;3346743,61;3602689,09;3612404,89;3621238,56
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);2760426,97;2542900,09;3363784,27;3402327,11;3346743,61;3602689,09;3612404,89;3621238,56
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;200308,31;162456,55;207375,56;187422,02;185155,73;186703,84;187006,59;187226,94
29 = Ergebnis  (= 26, 27, 28);2960735,28;2705356,64;3571159,83;3589749,13;3531899,34;3789392,93;3799411,48;3808465,50
