;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-37552,19;-36494,15;-40921,00;-43352,44;-43352,44;-40933,36;-40923,76;-40921,00
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-31260,00;-36057,50;-38350,00;-38350,00;-38350,00;-38350,00;-38350,00;-38350,00
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;;;;;;;;
7 + Sonstige ordentliche Ertäge;;;-22576,00;-5550,00;-5550,00;-5550,00;-5550,00;-5550,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-68812,19;-72551,65;-101847,00;-87252,44;-87252,44;-84833,36;-84823,76;-84821,00
11 - Personalaufwendungen;887458,77;963570,32;1149619,14;1026429,41;1039953,19;1052504,11;1064998,87;1077149,52
12 - Versorgungsaufwendungen;0,61;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;34148,07;43965,27;46827,44;36194,24;37093,16;38018,96;38972,72;39955,04
14 - Bilanzielle Abschreibungen;4626,51;4430,01;4314,11;4241,16;2586,96;160,30;150,60;147,82
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;79770,02;75754,97;97362,68;93764,86;93764,86;93764,86;93764,86;93764,86
17 = Ordentliche Aufwendungen (Summe 11-16);1006003,98;1087720,57;1298123,37;1160629,67;1173398,17;1184448,23;1197887,05;1211017,24
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);937191,79;1015168,92;1196276,37;1073377,23;1086145,73;1099614,87;1113063,29;1126196,24
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);937191,79;1015168,92;1196276,37;1073377,23;1086145,73;1099614,87;1113063,29;1126196,24
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);937191,79;1015168,92;1196276,37;1073377,23;1086145,73;1099614,87;1113063,29;1126196,24
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;267543,53;170671,50;244361,86;201235,82;200277,93;201601,25;202149,12;202657,05
29 = Ergebnis  (= 26, 27, 28);1204735,32;1185840,42;1440638,23;1274613,05;1286423,66;1301216,12;1315212,41;1328853,29
