;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;;-3,18;-3,12;-2,80;-2,80;-2,80;-2,80;-2,80
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;-22049,52;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;;-109881,02;-103400,00;-110000,00;-110000,00;-110000,00;-110000,00;-110000,00
7 + Sonstige ordentliche Ertäge;;2500,00;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);;-129433,72;-103403,12;-110002,80;-110002,80;-110002,80;-110002,80;-110002,80
11 - Personalaufwendungen;;206574,57;233934,90;314700,49;315837,69;315895,89;318336,07;322912,51
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;;6979,54;26176,16;26307,44;26404,04;26503,92;26606,44;26712,28
14 - Bilanzielle Abschreibungen;;1708,79;1622,20;1141,85;821,42;821,49;821,42;816,80
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;;11159,88;50327,04;49737,64;49737,64;49737,64;49737,64;49737,64
17 = Ordentliche Aufwendungen (Summe 11-16);;226422,78;312060,30;391887,42;392800,79;392958,94;395501,57;400179,23
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);;96989,06;208657,18;281884,62;282797,99;282956,14;285498,77;290176,43
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);;96989,06;208657,18;281884,62;282797,99;282956,14;285498,77;290176,43
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);;96989,06;208657,18;281884,62;282797,99;282956,14;285498,77;290176,43
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;;52695,76;60539,11;93241,06;92764,75;92978,63;93066,54;93254,17
29 = Ergebnis  (= 26, 27, 28);;149684,82;269196,29;375125,68;375562,74;375934,77;378565,31;383430,60
