;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-253053,42;-150510,52;-61,68;-1415,31;-1415,31;-1302,56;-62,28;-62,28
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;-60,00;-60,00;-60,00;-60,00;-60,00;-60,00
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-35820,57;-96,00;-2940,00;-2940,00;-2940,00;-2940,00;-2940,00;-2940,00
7 + Sonstige ordentliche Ertäge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-288873,99;-150606,52;-3061,68;-4415,31;-4415,31;-4302,56;-3062,28;-3062,28
11 - Personalaufwendungen;583798,67;636555,47;439540,31;511805,32;520817,21;530251,08;539811,08;548346,60
12 - Versorgungsaufwendungen;0,42;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;693468,10;148014,20;155913,20;187517,60;188017,88;353533,28;280064,04;189610,88
14 - Bilanzielle Abschreibungen;476,66;1418,36;87,60;1382,67;1357,23;1244,48;4,20;4,20
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;24357,80;29599,01;29086,51;33267,51;33267,51;33267,51;33267,51;33267,51
17 = Ordentliche Aufwendungen (Summe 11-16);1302101,65;815587,04;624627,62;733973,10;743459,83;918296,35;853146,83;771229,19
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);1013227,66;664980,52;621565,94;729557,79;739044,52;913993,79;850084,55;768166,91
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);1013227,66;664980,52;621565,94;729557,79;739044,52;913993,79;850084,55;768166,91
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);1013227,66;664980,52;621565,94;729557,79;739044,52;913993,79;850084,55;768166,91
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;215761,70;111013,88;68100,16;75836,56;75206,78;84417,68;81113,72;76910,57
29 = Ergebnis  (= 26, 27, 28);1228989,36;775994,40;689666,10;805394,35;814251,30;998411,47;931198,27;845077,48
