;Ergebnis des Vorvorvorjahres #/2011;Ergebnis des Vorvorjahres #/2012;Ansatz des Vorjahres #/2013;Planung des Haushaltsjahres #/2014;Planung des Haushaltsjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-8237724,82;-8205613,30;-8340079,46;-7968757,15;-7877208,91;-7809241,51;-4681410,68;-4675564,37
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-12381770,48;-14177409,77;-14265063,46;-11311751,18;-11307948,04;-11298796,88;-10190457,80;-10186275,81
5 + Privatrechtliche Leistungsentgelte;-7461,96;-9847,46;-33600,00;-15733600,00;-15733600,00;-15733600,00;-15733600,00;-15733600,00
6 + Kostenerstattungen und Kostenumlagen;-2788219,26;-1449928,33;-554000,00;-613725,00;-613725,00;-613725,00;-613725,00;-613725,00
7 + Sonstige ordentliche Erträge;-7374740,96;-1906014,65;-3262,56;-3212,57;-3212,56;-3212,57;-3212,56;-3212,57
8 + Aktivierte Eigenleistungen;-660945,81;-515018,29;-418063,80;-396145,68;-410373,48;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-31450863,29;-26263831,80;-23614069,28;-36027191,58;-35946067,99;-35458575,96;-31222406,04;-31212377,75
11 - Personalaufwendungen;7809696,83;8176616,53;7638521,83;7659384,96;7769782,04;7883780,37;8004873,41;8130625,97
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;36258240,12;39023299,04;39217505,64;46310798,68;46175751,24;46281206,32;46331638,56;46383161,84
14 - Bilanzielle Abschreibungen;26453449,09;27182807,67;26423583,64;30206903,29;29962247,77;29653885,92;23840742,04;19235926,05
15 - Transferaufwendungen;1791936,00;1897460,00;1933624,30;1933600,00;1933600,00;1933600,00;1933600,00;1933600,00
16 - Sonstige ordentliche Aufwendungen;3802743,85;7667424,99;2371547,96;2664177,96;2664177,96;2664177,96;2664177,96;2664177,96
17 = Ordentliche Aufwendungen;76116065,89;83947608,23;77584783,37;88774864,89;88505559,01;88416650,57;82775031,97;78347491,82
18 = Ordentliches Ergebnis (= 10 + 17);44665202,60;57683776,43;53970714,09;52747673,31;52559491,02;52958074,61;51552625,93;47135114,07
19 + Finanzerträge;;;0,00;0,00;;;;
20 - Zinsen und sonstige Finanzaufwendungen;13682,73;4273,91;3100,00;4603100,00;4603100,00;4603100,00;4603100,00;4603100,00
21 = Finanzergebnis (= 19 + 20);13682,73;4273,91;3100,00;4603100,00;4603100,00;4603100,00;4603100,00;4603100,00
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);44678885,33;57688050,34;53973814,09;57350773,31;57162591,02;57561174,61;56155725,93;51738214,07
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);44678885,33;57688050,34;53973814,09;57350773,31;57162591,02;57561174,61;56155725,93;51738214,07
27 + Erträge aus internen Leistungsbeziehungen;-3488,69;0,00;-2000,00;-2000,00;-2000,00;-2000,00;-2000,00;-2000,00
28 - Aufwendungen aus internen Leistungsbeziehungen;3960503,40;3280697,26;3173173,46;2698903,98;2678434,58;2669318,93;2662621,97;2666421,54
29 = Teilergebnis  (= 26, 27, 28);48635900,04;60968747,60;57144987,55;60047677,29;59839025,60;60228493,54;58816347,90;54402635,61
