;Ergebnis des Vorvorvorjahres #/2011;Ergebnis des Vorvorjahres #/2012;Ansatz des Vorjahres #/2013;Planung des Haushaltsjahres #/2014;Planung des Haushaltsjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018
1 + Steuern und ähnliche Abgaben;;;0,00;0,00;;;;
2 + Zuwendungen und allgemeine Umlagen;-4246311,10;-2336854,54;-2132963,79;-2564593,51;-2542907,50;-2542480,49;-2542058,58;-2541972,09
3 + Sonstige Transfererträge;-3735536,21;-4191421,49;-2882050,00;-2852050,00;-2812050,00;-2812050,00;-2812050,00;-2812050,00
4 + Öffentlich-rechtliche Leistungsentgelte;-436845,45;-576042,04;-519350,00;-606500,00;-556500,00;-556500,00;-556500,00;-556500,00
5 + Privatrechtliche Leistungsentgelte;-18048,40;-20056,58;-13218,64;-16500,00;-16500,00;-16500,00;-16500,00;-16500,00
6 + Kostenerstattungen und Kostenumlagen;-59753235,79;-89340683,21;-95908750,00;-107376918,00;-110551193,00;-113880525,00;-114107886,00;-114442899,00
7 + Sonstige ordentliche Erträge;-3772138,38;-4912334,86;-203050,00;-179450,00;-178450,00;-177450,00;-176450,00;-175450,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-71962115,33;-101377392,72;-101659382,43;-113596011,51;-116657600,50;-119985505,49;-120211444,58;-120545371,09
11 - Personalaufwendungen;22241503,50;15034458,10;14528353,68;15006365,99;14903885,02;14919374,55;14993102,53;15185528,47
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;11281069,29;7892857,97;9846443,20;9912673,64;9794166,88;9813564,84;9837134,88;9862214,44
14 - Bilanzielle Abschreibungen;31743,36;41209,30;15251,94;10419,08;8091,02;7527,58;7155,65;5822,68
15 - Transferaufwendungen;93229082,34;131393829,77;135038290,00;150923971,00;153640450,00;158990285,00;161397198,00;163836304,00
16 - Sonstige ordentliche Aufwendungen;120947253,19;120546498,71;116414645,19;120635724,38;120320075,06;120271795,86;120323691,62;120374304,14
17 = Ordentliche Aufwendungen;247730651,68;274908853,85;275842984,01;296489154,09;298666667,98;304002547,83;306558282,68;309264173,73
18 = Ordentliches Ergebnis (= 10 + 17);175768536,35;173531461,13;174183601,58;182893142,58;182009067,48;184017042,34;186346838,10;188718802,64
19 + Finanzerträge;;;;-76574,96;-76574,96;-76574,96;-76574,96;-76574,96
20 - Zinsen und sonstige Finanzaufwendungen;144,02;42,84;0,00;20,00;0,00;0,00;0,00;0,00
21 = Finanzergebnis (= 19 + 20);144,02;42,84;0,00;-76554,96;-76574,96;-76574,96;-76574,96;-76574,96
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);175768680,37;173531503,97;174183601,58;182816587,62;181932492,52;183940467,38;186270263,14;188642227,68
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);175768680,37;173531503,97;174183601,58;182816587,62;181932492,52;183940467,38;186270263,14;188642227,68
27 + Erträge aus internen Leistungsbeziehungen;-199995,72;-196121,64;-199297,08;-204302,04;-204302,04;-204302,04;-204302,04;-204302,04
28 - Aufwendungen aus internen Leistungsbeziehungen;4532149,56;3913592,24;3732458,92;3416937,91;3381029,47;3367472,35;3360802,58;3367837,97
29 = Teilergebnis  (= 26, 27, 28);180100834,21;177248974,57;177716763,42;186029223,49;185109219,95;187103637,69;189426763,68;191805763,61
