;Ergebnis des Vorvorvorjahres #/2011;Ergebnis des Vorvorjahres #/2012;Ansatz des Vorjahres #/2013;Planung des Haushaltsjahres #/2014;Planung des Haushaltsjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-51422,33;-62299,20;-57266,25;-52113,15;-52102,86;-52097,79;-52097,79;-52097,79
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-1959460,27;-1986338,68;-2186650,00;-2010000,00;-2010000,00;-2010000,00;-2010000,00;-2010000,00
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-7695,16;-13497,67;-43400,00;-43400,00;-43400,00;-43400,00;-43400,00;-43400,00
7 + Sonstige ordentliche Erträge;-260919,62;-174556,25;-71550,00;-55100,00;-55100,00;-55100,00;-55100,00;-55100,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-2279497,38;-2236691,80;-2358866,25;-2160613,15;-2160602,86;-2160597,79;-2160597,79;-2160597,79
11 - Personalaufwendungen;5329685,26;5460063,04;5104672,81;4916787,80;4900033,63;4911125,16;4939815,25;5004421,47
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;166513,46;150953,39;166705,32;177472,76;182366,60;187416,96;190867,84;194412,72
14 - Bilanzielle Abschreibungen;15282,68;15353,11;5777,09;1274,71;1264,29;1259,23;1259,21;1259,23
15 - Transferaufwendungen;150225,88;88084,46;76150,00;62150,00;29150,00;26150,00;26150,00;26150,00
16 - Sonstige ordentliche Aufwendungen;540799,77;508671,23;500564,65;383714,66;428714,66;383714,66;428714,66;383714,70
17 = Ordentliche Aufwendungen;6202507,05;6223125,23;5853869,87;5541399,93;5541529,18;5509666,01;5586806,96;5609958,12
18 = Ordentliches Ergebnis (= 10 + 17);3923009,67;3986433,43;3495003,62;3380786,78;3380926,32;3349068,22;3426209,17;3449360,33
19 + Finanzerträge;;;;-1150,00;-1150,00;-1150,00;-1150,00;-1150,00
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;-1150,00;-1150,00;-1150,00;-1150,00;-1150,00
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);3923009,67;3986433,43;3495003,62;3379636,78;3379776,32;3347918,22;3425059,17;3448210,33
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);3923009,67;3986433,43;3495003,62;3379636,78;3379776,32;3347918,22;3425059,17;3448210,33
27 + Erträge aus internen Leistungsbeziehungen;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
28 - Aufwendungen aus internen Leistungsbeziehungen;1056003,66;1019421,61;1136209,07;808065,98;804206,09;801866,85;801096,43;803704,25
29 = Teilergebnis  (= 26, 27, 28);4979013,33;5005855,04;4631212,69;4187702,76;4183982,41;4149785,07;4226155,60;4251914,58
