;Ergebnis des Vorvorvorjahres #/2011;Ergebnis des Vorvorjahres #/2012;Ansatz des Vorjahres #/2013;Planung des Haushaltsjahres #/2014;Planung des Haushaltsjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-463506,22;-556309,35;-413905,50;-601938,53;-558787,39;-512701,58;-437954,84;-354031,84
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-20825717,12;-23245499,45;-23599850,00;-23545850,00;-23545850,00;-23545850,00;-23718400,00;-23791350,00
5 + Privatrechtliche Leistungsentgelte;-723072,61;-826571,76;-641400,00;-689700,00;-689700,00;-689700,00;-689700,00;-689700,00
6 + Kostenerstattungen und Kostenumlagen;-1060349,57;-1581259,43;-1031200,00;-899700,00;-637700,00;-637700,00;-1187700,00;-637700,00
7 + Sonstige ordentliche Erträge;-11125102,10;-11107240,97;-8991544,89;-9865559,95;-9865475,00;-9865475,00;-9865475,00;-9865475,00
8 + Aktivierte Eigenleistungen;-1404,01;-3029,11;-1873,92;-1948,92;-1840,08;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-34199151,63;-37319910,07;-34679774,31;-35604697,40;-35299352,47;-35251426,58;-35899229,84;-35338256,84
11 - Personalaufwendungen;41905142,61;44181530,46;57415289,51;49699850,64;50116579,20;50447221,12;51091009,83;51869698,53
12 - Versorgungsaufwendungen;26373,30;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;5981027,87;5916787,91;5770406,72;6428497,72;6284405,76;6156781,64;6492425,52;6135602,96
14 - Bilanzielle Abschreibungen;3338898,89;2358223,44;1624646,84;1975348,97;1617743,49;1397995,49;1112009,83;889020,96
15 - Transferaufwendungen;1396058,50;1235915,49;1133059,00;827400,00;827400,00;827400,00;827400,00;827400,00
16 - Sonstige ordentliche Aufwendungen;10703584,59;11981905,31;10385048,15;10553029,49;10533364,73;10539029,73;10539219,77;10539407,21
17 = Ordentliche Aufwendungen;63351085,76;65674362,61;76328450,22;69484126,82;69379493,18;69368427,98;70062064,95;70261129,66
18 = Ordentliches Ergebnis (= 10 + 17);29151934,13;28354452,54;41648675,91;33879429,42;34080140,71;34117001,40;34162835,11;34922872,82
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);29151934,13;28354452,54;41648675,91;33879429,42;34080140,71;34117001,40;34162835,11;34922872,82
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);29151934,13;28354452,54;41648675,91;33879429,42;34080140,71;34117001,40;34162835,11;34922872,82
27 + Erträge aus internen Leistungsbeziehungen;-563883,20;-555584,70;-538436,04;-305700,00;-305700,00;-305700,00;-305700,00;-305700,00
28 - Aufwendungen aus internen Leistungsbeziehungen;10077116,05;10105706,03;9556046,75;8631722,60;8619564,59;8595399,75;8618297,54;8630139,95
29 = Teilergebnis  (= 26, 27, 28);38665166,98;37904573,87;50666286,62;42205452,02;42394005,30;42406701,15;42475432,65;43247312,77
