;Ergebnis des Vorvorvorjahres #/2011;Ergebnis des Vorvorjahres #/2012;Ansatz des Vorjahres #/2013;Planung des Haushaltsjahres #/2014;Planung des Haushaltsjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-1265637,25;-1566497,13;-432551,66;-439814,19;-433292,14;-409899,54;-408005,60;-406953,09
3 + Sonstige Transfererträge;-105,37;;0,00;0,00;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;0,00;0,00;;;;
5 + Privatrechtliche Leistungsentgelte;-5315797,58;-5974063,99;-5641450,00;-5858350,00;-5922350,00;-6172350,00;-6172350,00;-6197950,00
6 + Kostenerstattungen und Kostenumlagen;-526951,58;-485086,75;-464770,00;-281800,00;-286424,00;-291080,00;-295772,00;-300550,00
7 + Sonstige ordentliche Erträge;-63749,58;-562006,89;-39327,90;-54947,15;-54854,53;-53228,02;-52454,92;-51202,17
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-7172241,36;-8587654,76;-6578099,56;-6634911,34;-6696920,67;-6926557,56;-6928582,52;-6956655,26
11 - Personalaufwendungen;20993032,24;21079049,94;13460838,34;13745324,80;13752078,67;13831117,38;13899466,49;14063163,21
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;6931407,97;6240783,31;5936006,51;5972937,51;6128287,51;6251937,51;6301787,51;6396487,51
14 - Bilanzielle Abschreibungen;1408774,06;1399076,58;1325145,18;1327107,06;1204198,66;1154796,28;1125953,09;1100559,03
15 - Transferaufwendungen;16714655,47;17610254,46;22654332,00;21963550,00;21102500,00;21242800,00;21380500,00;21521000,00
16 - Sonstige ordentliche Aufwendungen;6882237,24;8950860,64;7025809,08;7903840,08;7858840,08;7858840,08;7858840,08;7858840,08
17 = Ordentliche Aufwendungen;52930106,98;55280024,93;50402131,11;50912759,45;50045904,92;50339491,25;50566547,17;50940049,83
18 = Ordentliches Ergebnis (= 10 + 17);45757865,62;46692370,17;43824031,55;44277848,11;43348984,25;43412933,69;43637964,65;43983394,57
19 + Finanzerträge;;;;-37,51;-37,51;-37,51;-37,51;-37,51
20 - Zinsen und sonstige Finanzaufwendungen;1490,74;;;;;;;
21 = Finanzergebnis (= 19 + 20);1490,74;;;-37,51;-37,51;-37,51;-37,51;-37,51
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);45759356,36;46692370,17;43824031,55;44277810,60;43348946,74;43412896,18;43637927,14;43983357,06
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);45759356,36;46692370,17;43824031,55;44277810,60;43348946,74;43412896,18;43637927,14;43983357,06
27 + Erträge aus internen Leistungsbeziehungen;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
28 - Aufwendungen aus internen Leistungsbeziehungen;3086404,24;3040123,22;2331919,23;2074983,59;2070430,57;2067780,80;2064252,94;2073209,38
29 = Teilergebnis  (= 26, 27, 28);48845760,60;49732493,39;46155950,78;46352794,19;45419377,31;45480676,98;45702180,08;46056566,44
