;Ergebnis des Vorvorvorjahres #/2011;Ergebnis des Vorvorjahres #/2012;Ansatz des Vorjahres #/2013;Planung des Haushaltsjahres #/2014;Planung des Haushaltsjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-25739655,86;-2697951,55;-2187507,85;-4079007,13;-417123,17;-179049,68;-96596,86;-77282,29
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-632191,99;-687975,13;-747050,00;-955000,00;-955000,00;-955000,00;-955000,00;-755000,00
5 + Privatrechtliche Leistungsentgelte;-17856,84;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-335468,21;-248192,06;-470000,00;-396000,00;-356000,00;-396000,00;-356000,00;-390000,00
7 + Sonstige ordentliche Erträge;-101778,80;-245106,73;-500,00;-500,00;-500,00;-500,00;-500,00;-500,00
8 + Aktivierte Eigenleistungen;-482,63;-283,01;-644,16;-277,44;-277,44;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-26827434,33;-3879508,48;-3405702,01;-5430784,57;-1728900,61;-1530549,68;-1408096,86;-1222782,29
11 - Personalaufwendungen;11123007,37;11694954,67;10244592,40;9526891,00;9530309,43;9577816,68;9652084,65;9783300,29
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;1798524,24;1947385,97;2797142,72;4116227,04;1233810,92;1255368,84;1210553,32;1065862,36
14 - Bilanzielle Abschreibungen;233755,49;210557,00;170398,98;160333,68;85983,02;66432,29;41776,27;20324,18
15 - Transferaufwendungen;24137310,92;659661,49;597714,00;1958350,00;339835,00;102300,00;10000,00;10000,00
16 - Sonstige ordentliche Aufwendungen;617928,30;1180313,38;668384,23;635237,98;635417,38;630496,78;630676,22;630676,18
17 = Ordentliche Aufwendungen;37910526,32;15692872,51;14478232,33;16397039,70;11825355,75;11632414,59;11545090,46;11510163,01
18 = Ordentliches Ergebnis (= 10 + 17);11083091,99;11813364,03;11072530,32;10966255,13;10096455,14;10101864,91;10136993,60;10287380,72
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);11083091,99;11813364,03;11072530,32;10966255,13;10096455,14;10101864,91;10136993,60;10287380,72
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);11083091,99;11813364,03;11072530,32;10966255,13;10096455,14;10101864,91;10136993,60;10287380,72
27 + Erträge aus internen Leistungsbeziehungen;-2821936,54;-1682981,40;-2322852,00;-206250,36;-206250,36;-206250,36;-206250,36;-206250,36
28 - Aufwendungen aus internen Leistungsbeziehungen;2092896,20;1955574,32;1756250,84;1332715,33;1322410,34;1320323,98;1316970,44;1324620,98
29 = Teilergebnis  (= 26, 27, 28);10354051,65;12085956,95;10505929,16;12092720,10;11212615,12;11215938,53;11247713,68;11405751,34
