;Ergebnis des Vorvorvorjahres #/2011;Ergebnis des Vorvorjahres #/2012;Ansatz des Vorjahres #/2013;Planung des Haushaltsjahres #/2014;Planung des Haushaltsjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-170656,59;-247557,07;-8,04;-265,48;-265,48;-265,48;-265,00;-259,00
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-137007167,88;-136953767,94;-135792678,00;-134886300,00;-134886300,00;-134886300,00;-134886300,00;-134886300,00
5 + Privatrechtliche Leistungsentgelte;-48355,29;-2628,14;-600,00;0,00;0,00;0,00;0,00;0,00
6 + Kostenerstattungen und Kostenumlagen;-1088445,00;-685832,40;-290700,00;-290700,00;-290700,00;-290700,00;-290700,00;-290700,00
7 + Sonstige ordentliche Erträge;-20062063,26;-22251777,37;-20265000,00;-20420000,00;-20420000,00;-17600000,00;-17600000,00;-17600000,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-158376688,02;-160141562,92;-156348986,04;-155597265,48;-155597265,48;-152777265,48;-152777265,00;-152777259,00
11 - Personalaufwendungen;852549,57;907558,81;852163,55;254654,20;257631,16;260882,95;264343,40;268158,50
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;51121,65;47560,26;66279,36;106633435,56;106633565,88;106633703,28;106633794,96;106633890,00
14 - Bilanzielle Abschreibungen;7905224,27;8060561,88;8476658,78;355,80;355,79;355,80;355,31;341,79
15 - Transferaufwendungen;2891000,00;2891000,00;2891000,00;2891000,00;2891000,00;71000,00;71000,00;71000,00
16 - Sonstige ordentliche Aufwendungen;116544335,65;113542880,68;114636621,84;28896123,40;28905973,40;28905973,40;28905973,40;28905973,40
17 = Ordentliche Aufwendungen;128244231,14;125449561,63;126922723,53;138675568,96;138688526,23;135871915,43;135875467,07;135879363,69
18 = Ordentliches Ergebnis (= 10 + 17);-30132456,88;-34692001,29;-29426262,51;-16921696,52;-16908739,25;-16905350,05;-16901797,93;-16897895,31
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);-30132456,88;-34692001,29;-29426262,51;-16921696,52;-16908739,25;-16905350,05;-16901797,93;-16897895,31
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);-30132456,88;-34692001,29;-29426262,51;-16921696,52;-16908739,25;-16905350,05;-16901797,93;-16897895,31
27 + Erträge aus internen Leistungsbeziehungen;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
28 - Aufwendungen aus internen Leistungsbeziehungen;2392824,55;2454167,43;2612432,32;941580,46;941564,40;941563,89;941611,08;941762,35
29 = Teilergebnis  (= 26, 27, 28);-27739632,33;-32237833,86;-26813830,19;-15980116,06;-15967174,85;-15963786,16;-15960186,85;-15956132,96
