;Ergebnis des Vorvorvorjahres #/2011;Ergebnis des Vorvorjahres #/2012;Ansatz des Vorjahres #/2013;Planung des Haushaltsjahres #/2014;Planung des Haushaltsjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018
1 + Steuern und ähnliche Abgaben;;;0,00;0,00;;;;
2 + Zuwendungen und allgemeine Umlagen;-1917271,70;-70034,51;-15,84;;;;;
3 + Sonstige Transfererträge;-289,60;-4511,13;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-5540,50;-8313,50;-833,28;-6461,52;-6461,52;-6461,52;-6461,52;-6461,52
5 + Privatrechtliche Leistungsentgelte;;;0,00;0,00;;;;
6 + Kostenerstattungen und Kostenumlagen;-44798175,09;-65435798,29;-65250000,00;-62090000,00;-62090000,00;-62090000,00;-62090000,00;-62090000,00
7 + Sonstige ordentliche Erträge;0,00;1,36;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-46721276,89;-65518656,07;-65250849,12;-62096461,52;-62096461,52;-62096461,52;-62096461,52;-62096461,52
11 - Personalaufwendungen;8754446,93;13620,27;28513,04;4037,00;4098,00;4159,00;4221,00;4284,00
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;2908685,58;12829,61;1595,76;0,00;0,00;0,00;;
14 - Bilanzielle Abschreibungen;29,82;35,21;18,12;;;;;
15 - Transferaufwendungen;18745,07;30626985,50;32600000,00;33376310,00;33376310,00;33376310,00;33376310,00;33376310,00
16 - Sonstige ordentliche Aufwendungen;113019872,97;113914484,94;113278963,20;116986200,00;116936200,00;116886200,00;116936200,00;116986200,00
17 = Ordentliche Aufwendungen;124701780,37;144567955,53;145909090,12;150366547,00;150316608,00;150266669,00;150316731,00;150366794,00
18 = Ordentliches Ergebnis (= 10 + 17);77980503,48;79049299,46;80658241,00;88270085,48;88220146,48;88170207,48;88220269,48;88270332,48
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);77980503,48;79049299,46;80658241,00;88270085,48;88220146,48;88170207,48;88220269,48;88270332,48
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);77980503,48;79049299,46;80658241,00;88270085,48;88220146,48;88170207,48;88220269,48;88270332,48
27 + Erträge aus internen Leistungsbeziehungen;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
28 - Aufwendungen aus internen Leistungsbeziehungen;711377,62;19224,00;35891,92;208,34;208,96;209,54;210,38;213,04
29 = Teilergebnis  (= 26, 27, 28);78691881,10;79068523,46;80694132,92;88270293,82;88220355,44;88170417,02;88220479,86;88270545,52
