;Ergebnis des Vorvorvorjahres #/2011;Ergebnis des Vorvorjahres #/2012;Ansatz des Vorjahres #/2013;Planung des Haushaltsjahres #/2014;Planung des Haushaltsjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-241799,03;-412743,11;-25,32;-95,16;-95,16;-47,61;;
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-160,00;-130,00;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-47482,52;-1178,60;;;;;;
7 + Sonstige ordentliche Erträge;;-55,16;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-289441,55;-414106,87;-25,32;-95,16;-95,16;-47,61;;
11 - Personalaufwendungen;1792369,16;1764640,70;1647013,79;1289692,00;1269698,63;1262773,74;1258598,43;1271456,91
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;43341,25;35444,28;51145,00;44681,04;45729,84;46822,16;47565,04;48351,64
14 - Bilanzielle Abschreibungen;23801,95;9392,02;23409,77;95,16;95,16;47,61;;
15 - Transferaufwendungen;367250,84;264563,04;;;;;;
16 - Sonstige ordentliche Aufwendungen;59196,57;59315,67;94479,00;86991,64;86991,64;86991,64;86991,68;86991,64
17 = Ordentliche Aufwendungen;2285959,77;2133355,71;1816047,56;1421459,84;1402515,27;1396635,15;1393155,15;1406800,19
18 = Ordentliches Ergebnis (= 10 + 17);1996518,22;1719248,84;1816022,24;1421364,68;1402420,11;1396587,54;1393155,15;1406800,19
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);1996518,22;1719248,84;1816022,24;1421364,68;1402420,11;1396587,54;1393155,15;1406800,19
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);1996518,22;1719248,84;1816022,24;1421364,68;1402420,11;1396587,54;1393155,15;1406800,19
27 + Erträge aus internen Leistungsbeziehungen;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
28 - Aufwendungen aus internen Leistungsbeziehungen;374190,07;303538,76;349321,19;257479,32;255660,81;254551,11;253769,78;254249,77
29 = Teilergebnis  (= 26, 27, 28);2370708,29;2022787,60;2165343,43;1678844,00;1658080,92;1651138,65;1646924,93;1661049,96
