;Ergebnis des Vorvorvorjahres #/2011;Ergebnis des Vorvorjahres #/2012;Ansatz des Vorjahres #/2013;Planung des Haushaltsjahres #/2014;Planung des Haushaltsjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;;;;;;;;
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;-10,00;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-204970,75;-96924,49;-30000,00;-30000,00;-30000,00;-30000,00;-30000,00;-30000,00
7 + Sonstige ordentliche Erträge;-1504,31;-670,00;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-206475,06;-97604,49;-30000,00;-30000,00;-30000,00;-30000,00;-30000,00;-30000,00
11 - Personalaufwendungen;;;;;;;;
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;23480,96;0,00;0,00;27000,00;27000,00;27000,00;27000,00;27000,00
14 - Bilanzielle Abschreibungen;264,89;418,50;418,47;418,50;418,47;418,50;349,71;266,94
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;491184,24;60046,85;89000,00;226000,00;255000,00;255000,00;255000,00;255000,00
17 = Ordentliche Aufwendungen;514930,09;60465,35;89418,47;253418,50;282418,47;282418,50;282349,71;282266,94
18 = Ordentliches Ergebnis (= 10 + 17);308455,03;-37139,14;59418,47;223418,50;252418,47;252418,50;252349,71;252266,94
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);308455,03;-37139,14;59418,47;223418,50;252418,47;252418,50;252349,71;252266,94
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);308455,03;-37139,14;59418,47;223418,50;252418,47;252418,50;252349,71;252266,94
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;;;;;;;;
29 = Teilergebnis  (= 26, 27, 28);308455,03;-37139,14;59418,47;223418,50;252418,47;252418,50;252349,71;252266,94
