;Ergebnis des Vorvorvorjahres #/2011;Ergebnis des Vorvorjahres #/2012;Ansatz des Vorjahres #/2013;Planung des Haushaltsjahres #/2014;Planung des Haushaltsjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-113279,47;-309453,80;-106014,24;-277730,61;-277417,57;-277145,62;-275657,12;-275154,66
3 + Sonstige Transfererträge;-2900233,96;-3159440,23;-2760000,00;-2635000,00;-2635000,00;-2635000,00;-2635000,00;-2635000,00
4 + Öffentlich-rechtliche Leistungsentgelte;-10370,50;-13172,50;-9500,00;-9500,00;-9500,00;-9500,00;-9500,00;-9500,00
5 + Privatrechtliche Leistungsentgelte;-100,00;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-1964267,66;-2663278,60;-1770000,00;-2701000,00;-2701000,00;-2685000,00;-2685000,00;-2685000,00
7 + Sonstige ordentliche Erträge;-6838,93;-6508,31;-18008,78;-5008,77;-5008,78;-5008,77;-5008,78;-5008,77
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-4995090,52;-6151853,44;-4663523,02;-5628239,38;-5627926,35;-5611654,39;-5610165,90;-5609663,43
11 - Personalaufwendungen;10344608,21;10795013,29;9726583,94;10155352,66;10136016,32;10177919,31;10225508,23;10353372,60
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;933088,49;3003911,97;3630260,24;898129,64;905651,64;890410,20;895718,68;901156,16
14 - Bilanzielle Abschreibungen;47641,43;47214,83;41873,78;42085,98;41704,60;40784,83;39159,68;38633,43
15 - Transferaufwendungen;55978373,22;60948990,52;58681050,00;62317500,00;63435000,00;64483700,00;65501600,00;65824950,00
16 - Sonstige ordentliche Aufwendungen;1357557,49;898593,66;833965,36;844755,98;857452,46;870148,82;882845,26;882845,34
17 = Ordentliche Aufwendungen;68661268,84;75693724,27;72913733,32;74257824,26;75375825,02;76462963,16;77544831,85;78000957,53
18 = Ordentliches Ergebnis (= 10 + 17);63666178,32;69541870,83;68250210,30;68629584,88;69747898,67;70851308,77;71934665,95;72391294,10
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);63666178,32;69541870,83;68250210,30;68629584,88;69747898,67;70851308,77;71934665,95;72391294,10
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);63666178,32;69541870,83;68250210,30;68629584,88;69747898,67;70851308,77;71934665,95;72391294,10
27 + Erträge aus internen Leistungsbeziehungen;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
28 - Aufwendungen aus internen Leistungsbeziehungen;1535808,75;1778259,83;1580950,44;1349400,85;1341736,61;1336232,48;1333715,63;1338651,21
29 = Teilergebnis  (= 26, 27, 28);65201987,07;71320130,66;69831160,74;69978985,73;71089635,28;72187541,25;73268381,58;73729945,31
