;Ergebnis des Vorvorvorjahres #/2011;Ergebnis des Vorvorjahres #/2012;Ansatz des Vorjahres #/2013;Planung des Haushaltsjahres #/2014;Planung des Haushaltsjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;;-10044,45;-10000,00;-10044,40;-10044,40;-10044,40;-10044,40;-10044,40
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-88723,49;-56835,46;-30700,00;-65000,00;-65000,00;-65000,00;-65000,00;-65000,00
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;;;;;;;;
7 + Sonstige ordentliche Erträge;-25568,09;-25153,29;-6150,00;-7500,00;-7500,00;-7500,00;-7500,00;-7500,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-114291,58;-92033,20;-46850,00;-82544,40;-82544,40;-82544,40;-82544,40;-82544,40
11 - Personalaufwendungen;510410,88;538069,20;471472,64;469651,16;470165,56;472716,40;476659,52;483228,10
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;15702,20;14771,95;18138,32;19174,04;19644,80;20130,68;20462,56;20803,52
14 - Bilanzielle Abschreibungen;905,65;954,18;47,88;44,40;44,40;44,40;44,40;44,40
15 - Transferaufwendungen;;20000,00;20000,00;20000,00;20000,00;20000,00;20000,00;20000,00
16 - Sonstige ordentliche Aufwendungen;60774,74;36010,26;43535,04;36527,77;36527,77;36527,77;36527,77;36527,77
17 = Ordentliche Aufwendungen;587793,47;609805,59;553193,88;545397,37;546382,53;549419,25;553694,25;560603,79
18 = Ordentliches Ergebnis (= 10 + 17);473501,89;517772,39;506343,88;462852,97;463838,13;466874,85;471149,85;478059,39
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);473501,89;517772,39;506343,88;462852,97;463838,13;466874,85;471149,85;478059,39
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);473501,89;517772,39;506343,88;462852,97;463838,13;466874,85;471149,85;478059,39
27 + Erträge aus internen Leistungsbeziehungen;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
28 - Aufwendungen aus internen Leistungsbeziehungen;81922,51;76067,61;94077,01;63044,92;62782,70;62631,96;62615,63;62883,72
29 = Teilergebnis  (= 26, 27, 28);555424,40;593840,00;600420,89;525897,89;526620,83;529506,81;533765,48;540943,11
