;"Ergebnis des Vorvorvorjahres #/2011";"Ergebnis des Vorvorjahres #/2012";"Ansatz des Vorjahres #/2013";"Planung des Haushaltsjahres #/2014";"Planung des Haushaltsjahres #/2015";"Planung des Haushaltsjahres #/2016";"Planung des Haushaltsjahres #/2017";"Planung des Haushaltsjahres #/2018"
"1 + Steuern und ähnliche Abgaben";"";"";"";"";"";"";"";""
"2 + Zuwendungen und allgemeine Umlagen";"-367.351,01 EUR";"-405.752,88 EUR";"-294.760,38 EUR";"-286.340,12 EUR";"-285.910,64 EUR";"-285.560,52 EUR";"-285.269,32 EUR";"-284.216,77 EUR"
"3 + Sonstige Transfererträge";"";"";"";"";"";"";"";""
"4 + Öffentlich-rechtliche Leistungsentgelte";"";"";"0,00 EUR";"0,00 EUR";"";"";"";""
"5 + Privatrechtliche Leistungsentgelte";"-2.858.222,36 EUR";"-2.544.818,94 EUR";"-3.303.500,00 EUR";"-3.503.500,00 EUR";"-3.503.500,00 EUR";"-3.753.500,00 EUR";"-3.753.500,00 EUR";"-3.753.500,00 EUR"
"6 + Kostenerstattungen und Kostenumlagen";"";"-211,68 EUR";"";"";"";"";"";""
"7 + Sonstige ordentliche Erträge";"-45.683,64 EUR";"-66.480,69 EUR";"-27.812,37 EUR";"-40.854,03 EUR";"-40.854,03 EUR";"-39.462,37 EUR";"-39.184,04 EUR";"-37.931,53 EUR"
"8 + Aktivierte Eigenleistungen";"";"";"";"";"";"";"";""
"9 +/- Bestandsveränderungen";"";"";"";"";"";"";"";""
"10 = Ordentliche Erträge";"-3.271.257,01 EUR";"-3.017.264,19 EUR";"-3.626.072,75 EUR";"-3.830.694,15 EUR";"-3.830.264,67 EUR";"-4.078.522,89 EUR";"-4.077.953,36 EUR";"-4.075.648,30 EUR"
"11 - Personalaufwendungen";"4.126.612,27 EUR";"4.123.676,71 EUR";"4.073.730,66 EUR";"4.073.390,84 EUR";"4.148.857,44 EUR";"4.224.639,09 EUR";"4.290.275,52 EUR";"4.356.819,88 EUR"
"12 - Versorgungsaufwendungen";"";"";"";"";"";"";"";""
"13 - Aufwendungen für Sach- und Dienstleistungen";"3.428.749,79 EUR";"3.486.926,16 EUR";"3.494.000,00 EUR";"3.547.250,00 EUR";"3.661.500,00 EUR";"3.701.700,00 EUR";"3.731.500,00 EUR";"3.761.500,00 EUR"
"14 - Bilanzielle Abschreibungen";"1.254.494,65 EUR";"1.220.807,84 EUR";"1.242.376,92 EUR";"1.245.755,14 EUR";"1.144.493,78 EUR";"1.121.646,84 EUR";"1.101.250,15 EUR";"1.077.476,74 EUR"
"15 - Transferaufwendungen";"8.785,66 EUR";"6.118,95 EUR";"13.000,00 EUR";"16.000,00 EUR";"17.000,00 EUR";"17.000,00 EUR";"17.000,00 EUR";"17.000,00 EUR"
"16 - Sonstige ordentliche Aufwendungen";"60.301,60 EUR";"67.586,04 EUR";"63.145,00 EUR";"67.040,00 EUR";"67.040,00 EUR";"67.040,00 EUR";"67.040,00 EUR";"67.040,00 EUR"
"17 = Ordentliche Aufwendungen";"8.878.943,97 EUR";"8.905.115,70 EUR";"8.886.252,58 EUR";"8.949.435,98 EUR";"9.038.891,22 EUR";"9.132.025,93 EUR";"9.207.065,67 EUR";"9.279.836,62 EUR"
"18 = Ordentliches Ergebnis (= 10 + 17)";"5.607.686,96 EUR";"5.887.851,51 EUR";"5.260.179,83 EUR";"5.118.741,83 EUR";"5.208.626,55 EUR";"5.053.503,04 EUR";"5.129.112,31 EUR";"5.204.188,32 EUR"
"19 + Finanzerträge";"";"";"";"";"";"";"";""
"20 - Zinsen und sonstige Finanzaufwendungen";"";"";"";"";"";"";"";""
"21 = Finanzergebnis (= 19 + 20)";"";"";"";"";"";"";"";""
"22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21)";"5.607.686,96 EUR";"5.887.851,51 EUR";"5.260.179,83 EUR";"5.118.741,83 EUR";"5.208.626,55 EUR";"5.053.503,04 EUR";"5.129.112,31 EUR";"5.204.188,32 EUR"
"23 + Außerordentliche Erträge";"";"";"";"";"";"";"";""
"24 - Außerordentliche Aufwendungen";"";"";"";"";"";"";"";""
"25 = Außerordentliches Ergebnis (= 23 + 24)";"";"";"";"";"";"";"";""
"26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25)";"5.607.686,96 EUR";"5.887.851,51 EUR";"5.260.179,83 EUR";"5.118.741,83 EUR";"5.208.626,55 EUR";"5.053.503,04 EUR";"5.129.112,31 EUR";"5.204.188,32 EUR"
"27 + Erträge aus internen Leistungsbeziehungen";"0,00 EUR";"0,00 EUR";"0,00 EUR";"0,00 EUR";"0,00 EUR";"0,00 EUR";"0,00 EUR";"0,00 EUR"
"28 - Aufwendungen aus internen Leistungsbeziehungen";"641.095,55 EUR";"668.622,62 EUR";"617.365,66 EUR";"575.262,06 EUR";"580.067,58 EUR";"581.065,87 EUR";"582.136,08 EUR";"585.715,86 EUR"
"29 = Teilergebnis  (= 26, 27, 28)";"6.248.782,51 EUR";"6.556.474,13 EUR";"5.877.545,49 EUR";"5.694.003,89 EUR";"5.788.694,13 EUR";"5.634.568,91 EUR";"5.711.248,39 EUR";"5.789.904,18 EUR"
