;Ergebnis des Vorvorvorjahres #/2011;Ergebnis des Vorvorjahres #/2012;Ansatz des Vorjahres #/2013;Planung des Haushaltsjahres #/2014;Planung des Haushaltsjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-1965709,09;-925940,03;-853406,12;-706228,08;-10228,08;-10228,08;-10226,40;-10207,56
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-28750,10;-60573,67;-13000,00;-20000,00;-20000,00;-20000,00;-20000,00;-20000,00
5 + Privatrechtliche Leistungsentgelte;;;-100,00;-100,00;-100,00;-100,00;-100,00;-100,00
6 + Kostenerstattungen und Kostenumlagen;;;;0,00;0,00;0,00;0,00;0,00
7 + Sonstige ordentliche Erträge;-3038228,93;-554493,72;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-5032688,12;-1541007,42;-866506,12;-726328,08;-30328,08;-30328,08;-30326,40;-30307,56
11 - Personalaufwendungen;627647,58;595501,02;534688,96;580225,56;586982,33;594527,64;602667,98;611836,17
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;12044,43;378248,70;1249238,12;1067823,20;145219,48;145584,56;145828,00;146080,72
14 - Bilanzielle Abschreibungen;2166,74;1306,46;274,53;300,48;291,36;271,80;270,06;165,24
15 - Transferaufwendungen;27620,81;12805,78;0,00;0,00;0,00;0,00;;
16 - Sonstige ordentliche Aufwendungen;3153532,07;20808,92;48430,48;44542,28;44542,28;44542,28;44542,32;44542,28
17 = Ordentliche Aufwendungen;3823011,63;1008670,88;1832632,09;1692891,52;777035,45;784926,28;793308,36;802624,41
18 = Ordentliches Ergebnis (= 10 + 17);-1209676,49;-532336,54;966125,97;966563,44;746707,37;754598,20;762981,96;772316,85
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;18477,41;;15100,00;15100,00;15100,00;15100,00;15100,00;15100,00
21 = Finanzergebnis (= 19 + 20);18477,41;;15100,00;15100,00;15100,00;15100,00;15100,00;15100,00
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);-1191199,08;-532336,54;981225,97;981663,44;761807,37;769698,20;778081,96;787416,85
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);-1191199,08;-532336,54;981225,97;981663,44;761807,37;769698,20;778081,96;787416,85
27 + Erträge aus internen Leistungsbeziehungen;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
28 - Aufwendungen aus internen Leistungsbeziehungen;126071,24;298328,59;254472,53;131870,36;84116,19;84060,69;84134,16;84488,36
29 = Teilergebnis  (= 26, 27, 28);-1065127,84;-234007,95;1235698,50;1113533,80;845923,56;853758,89;862216,12;871905,21
