;Ergebnis des Vorvorvorjahres #/2011;Ergebnis des Vorvorjahres #/2012;Ansatz des Vorjahres #/2013;Planung des Haushaltsjahres #/2014;Planung des Haushaltsjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-853207,27;-489541,31;-1880362,84;-2556278,48;-280108,48;-60204,84;-57,48;-16,32
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;-17856,84;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;;;;;;;;
7 + Sonstige ordentliche Erträge;-44529,33;-59,89;;;;;;
8 + Aktivierte Eigenleistungen;;;0,00;0,00;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-915593,44;-489601,20;-1880362,84;-2556278,48;-280108,48;-60204,84;-57,48;-16,32
11 - Personalaufwendungen;24142,71;88433,33;65360,28;78737,76;74604,92;72140,72;70205,11;70435,44
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;93228,04;434881,38;1782318,36;1433940,84;23383,60;7479,36;7544,88;7611,96
14 - Bilanzielle Abschreibungen;1342,20;4247,09;3815,40;4030,80;4025,40;3942,14;3794,88;3753,60
15 - Transferaufwendungen;217820,06;94842,62;485645,00;1638900,00;329835,00;92300,00;;
16 - Sonstige ordentliche Aufwendungen;9711,54;16830,34;17430,60;17530,80;17710,20;12789,60;12969,00;12969,00
17 = Ordentliche Aufwendungen;346244,55;639234,76;2354569,64;3173140,20;449559,12;188651,82;94513,87;94770,00
18 = Ordentliches Ergebnis (= 10 + 17);-569348,89;149633,56;474206,80;616861,72;169450,64;128446,98;94456,39;94753,68
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);-569348,89;149633,56;474206,80;616861,72;169450,64;128446,98;94456,39;94753,68
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);-569348,89;149633,56;474206,80;616861,72;169450,64;128446,98;94456,39;94753,68
27 + Erträge aus internen Leistungsbeziehungen;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
28 - Aufwendungen aus internen Leistungsbeziehungen;13403,24;45991,20;46291,08;42009,12;42009,12;42009,12;42009,12;42009,12
29 = Teilergebnis  (= 26, 27, 28);-555945,65;195624,76;520497,88;658870,84;211459,76;170456,10;136465,51;136762,80
