;Ergebnis des Vorvorvorjahres #/2011;Ergebnis des Vorvorjahres #/2012;Ansatz des Vorjahres #/2013;Planung des Haushaltsjahres #/2014;Planung des Haushaltsjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-8009439,94;-7785478,11;-7432001,57;-7519279,11;-7545694,94;-6169827,16;-6824553,67;-6802004,57
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;-1109010,82;-1015145,19;-1053983,88;-1037158,48;-1037158,48;-1037158,48;-1037158,48;-1037158,48
6 + Kostenerstattungen und Kostenumlagen;-23647,62;-33841,45;;;;;;
7 + Sonstige ordentliche Erträge;-25427,30;-52098,66;-6892,33;-7068,92;-7005,71;-7005,73;-7005,71;-6942,30
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-9167525,68;-8886563,41;-8492877,78;-8563506,51;-8589859,13;-7213991,37;-7868717,86;-7846105,35
11 - Personalaufwendungen;605899,89;1011870,28;706849,42;1066469,50;1068567,21;1075633,11;1083610,89;1098084,42
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;7674976,04;7133913,06;7747800,06;7421645,00;7630763,96;7846147,64;7984418,08;8143645,64
14 - Bilanzielle Abschreibungen;439089,08;496531,09;380477,66;401418,81;371385,76;335793,77;223099,38;165413,23
15 - Transferaufwendungen;7861696,88;7531735,85;7320000,00;7345000,00;7395000,00;6045000,00;6745000,00;6745000,00
16 - Sonstige ordentliche Aufwendungen;9926546,84;9966393,80;10217500,40;10131784,24;10131784,24;10131784,24;10131784,16;10131784,20
17 = Ordentliche Aufwendungen;26508208,73;26140444,08;26372627,54;26366317,55;26597501,17;25434358,76;26167912,51;26283927,49
18 = Ordentliches Ergebnis (= 10 + 17);17340683,05;17253880,67;17879749,76;17802811,04;18007642,04;18220367,39;18299194,65;18437822,14
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);17340683,05;17253880,67;17879749,76;17802811,04;18007642,04;18220367,39;18299194,65;18437822,14
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);17340683,05;17253880,67;17879749,76;17802811,04;18007642,04;18220367,39;18299194,65;18437822,14
27 + Erträge aus internen Leistungsbeziehungen;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
28 - Aufwendungen aus internen Leistungsbeziehungen;1012626,98;839164,46;800716,01;732356,75;737703,97;743514,51;746656,50;753915,44
29 = Teilergebnis  (= 26, 27, 28);18353310,03;18093045,13;18680465,77;18535167,79;18745346,01;18963881,90;19045851,15;19191737,58
