;Ergebnis des Vorvorvorjahres #/2011;Ergebnis des Vorvorjahres #/2012;Ansatz des Vorjahres #/2013;Planung des Haushaltsjahres #/2014;Planung des Haushaltsjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-38,16;-75,28;-38,16;-75,28;-75,28;-75,28;-75,28;-75,28
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;-250,00;-250,00;-250,00;0,00;0,00;0,00;0,00;0,00
6 + Kostenerstattungen und Kostenumlagen;;-27642,89;-6156,45;-8093,12;-8199,43;-8277,78;-8345,69;-8350,25
7 + Sonstige ordentliche Erträge;;-9,28;-25,00;0,00;0,00;0,00;0,00;0,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-288,16;-27977,45;-6469,61;-8168,40;-8274,71;-8353,06;-8420,97;-8425,53
11 - Personalaufwendungen;489213,62;561382,57;261525,29;189351,96;191706,64;194188,00;197152,84;200270,04
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;13446,49;10199,82;18989,00;13550,00;13750,00;13950,00;14150,00;14350,00
14 - Bilanzielle Abschreibungen;67,51;75,28;75,28;75,28;75,28;75,28;75,28;75,28
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;38678,54;37692,67;47075,00;33900,00;33900,00;33900,00;33900,00;33900,00
17 = Ordentliche Aufwendungen;541406,16;609350,34;327664,57;236877,24;239431,92;242113,28;245278,12;248595,32
18 = Ordentliches Ergebnis (= 10 + 17);541118,00;581372,89;321194,96;228708,84;231157,21;233760,22;236857,15;240169,79
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);541118,00;581372,89;321194,96;228708,84;231157,21;233760,22;236857,15;240169,79
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);541118,00;581372,89;321194,96;228708,84;231157,21;233760,22;236857,15;240169,79
27 + Erträge aus internen Leistungsbeziehungen;-557507,15;-618644,90;-356296,53;-257357,73;-259622,41;-262031,04;-264901,50;-267974,22
28 - Aufwendungen aus internen Leistungsbeziehungen;61592,39;59789,27;63989,87;49514,74;49514,98;49515,71;49522,07;49531,55
29 = Teilergebnis  (= 26, 27, 28);45203,24;22517,26;28888,30;20865,85;21049,78;21244,89;21477,72;21727,12
