;Ergebnis des Vorvorvorjahres #/2011;Ergebnis des Vorvorjahres #/2012;Ansatz des Vorjahres #/2013;Planung des Haushaltsjahres #/2014;Planung des Haushaltsjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-49130,34;-49417,60;-49230,34;-49517,64;-49517,66;-49517,64;-49517,66;-49517,64
3 + Sonstige Transfererträge;-58598,68;;-47500,00;0,00;0,00;0,00;0,00;0,00
4 + Öffentlich-rechtliche Leistungsentgelte;-463762,19;-250649,93;-430500,00;-169100,00;-169100,00;-169100,00;-169100,00;-169100,00
5 + Privatrechtliche Leistungsentgelte;-888,27;-609,84;-4000,00;-1000,00;-1000,00;-1000,00;-1000,00;-1000,00
6 + Kostenerstattungen und Kostenumlagen;-11639,89;-27936,21;-10000,00;-80000,00;-80000,00;-80000,00;-80000,00;-80000,00
7 + Sonstige ordentliche Erträge;-414,00;-2829,52;-400,00;-300,00;-300,00;-300,00;-300,00;-300,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-584433,37;-331443,10;-541630,34;-299917,64;-299917,66;-299917,64;-299917,66;-299917,64
11 - Personalaufwendungen;3182730,64;3225954,40;2829593,98;2873141,35;2914519,43;2959004,14;3000136,19;3045542,56
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;278659,70;223940,04;335992,68;310186,88;313696,08;317342,20;319848,84;322401,04
14 - Bilanzielle Abschreibungen;5876,16;6314,71;597,20;786,89;627,38;627,39;627,38;627,39
15 - Transferaufwendungen;208150,00;177450,00;177450,00;177450,00;177450,00;177450,00;177450,00;177450,00
16 - Sonstige ordentliche Aufwendungen;331119,60;297392,76;336260,34;303173,09;303173,09;303173,09;303173,09;303173,09
17 = Ordentliche Aufwendungen;4006536,10;3931051,91;3679894,20;3664738,21;3709465,98;3757596,82;3801235,50;3849194,08
18 = Ordentliches Ergebnis (= 10 + 17);3422102,73;3599608,81;3138263,86;3364820,57;3409548,32;3457679,18;3501317,84;3549276,44
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);3422102,73;3599608,81;3138263,86;3364820,57;3409548,32;3457679,18;3501317,84;3549276,44
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);3422102,73;3599608,81;3138263,86;3364820,57;3409548,32;3457679,18;3501317,84;3549276,44
27 + Erträge aus internen Leistungsbeziehungen;-14100,00;-350,00;0,00;0,00;0,00;0,00;0,00;0,00
28 - Aufwendungen aus internen Leistungsbeziehungen;588968,35;521021,62;474002,00;422287,00;422541,88;422964,42;423615,85;425495,32
29 = Teilergebnis  (= 26, 27, 28);3996971,08;4120280,43;3612265,86;3787107,57;3832090,20;3880643,60;3924933,69;3974771,76
