;Ergebnis des Vorvorvorjahres #/2011;Ergebnis des Vorvorjahres #/2012;Ansatz des Vorjahres #/2013;Planung des Haushaltsjahres #/2014;Planung des Haushaltsjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;;;;;;;;
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-7662797,77;-9458749,80;-9454674,00;-6500000,00;-6500000,00;-6500000,00;-6500000,00;-6500000,00
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;;-844602,00;;;;;;
7 + Sonstige ordentliche Erträge;-349515,01;-1636328,02;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-8012312,78;-11939679,82;-9454674,00;-6500000,00;-6500000,00;-6500000,00;-6500000,00;-6500000,00
11 - Personalaufwendungen;;;;;;;;
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;12233535,00;14296040,00;14219627,00;14219650,00;14219650,00;14219650,00;14219650,00;14219650,00
14 - Bilanzielle Abschreibungen;;;;;;;;
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;65833,48;637382,13;;;;;;
17 = Ordentliche Aufwendungen;12299368,48;14933422,13;14219627,00;14219650,00;14219650,00;14219650,00;14219650,00;14219650,00
18 = Ordentliches Ergebnis (= 10 + 17);4287055,70;2993742,31;4764953,00;7719650,00;7719650,00;7719650,00;7719650,00;7719650,00
19 + Finanzerträge;;;0,00;0,00;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;0,00;0,00;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);4287055,70;2993742,31;4764953,00;7719650,00;7719650,00;7719650,00;7719650,00;7719650,00
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);4287055,70;2993742,31;4764953,00;7719650,00;7719650,00;7719650,00;7719650,00;7719650,00
27 + Erträge aus internen Leistungsbeziehungen;-4290893,00;-4764953,00;-4764953,00;-4185000,00;-4185000,00;-4185000,00;-4185000,00;-4185000,00
28 - Aufwendungen aus internen Leistungsbeziehungen;0,00;0,00;50604,00;0,00;0,00;0,00;0,00;0,00
29 = Teilergebnis  (= 26, 27, 28);-3837,30;-1771210,69;50604,00;3534650,00;3534650,00;3534650,00;3534650,00;3534650,00
