;Ergebnis des Vorvorvorjahres #/2011;Ergebnis des Vorvorjahres #/2012;Ansatz des Vorjahres #/2013;Planung des Haushaltsjahres #/2014;Planung des Haushaltsjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-581714,21;-994720,09;-311359,27;-482679,62;-123639,76;-118639,42;-106699,39;-98533,43
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-40490,63;-35464,77;-57000,00;-57000,00;-57000,00;-57000,00;-57000,00;-57000,00
5 + Privatrechtliche Leistungsentgelte;-11813,41;-8361,96;-9719,40;-9740,28;-9740,28;-9740,28;-9740,16;-9740,16
6 + Kostenerstattungen und Kostenumlagen;-828,51;-1225,23;-5000,00;-5000,00;-5000,00;-5000,00;-5000,00;-5000,00
7 + Sonstige ordentliche Erträge;-885,72;-28919,82;-750,00;-750,00;-750,00;-750,00;-750,00;-750,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-635732,48;-1068691,87;-383828,67;-555169,90;-196130,04;-191129,70;-179189,55;-171023,59
11 - Personalaufwendungen;780578,59;904519,87;596536,64;763666,88;752397,34;749264,96;745774,77;752965,90
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;360017,50;386528,12;388390,12;384995,36;385991,12;387017,12;387718,76;388434,32
14 - Bilanzielle Abschreibungen;79792,14;84647,69;45820,33;53086,23;42525,94;36708,82;21691,54;12086,92
15 - Transferaufwendungen;512041,20;885064,30;290000,00;440000,00;90000,00;90000,00;90000,00;90000,00
16 - Sonstige ordentliche Aufwendungen;95169,92;106598,95;70028,08;61996,92;61996,92;61996,92;61996,76;61996,80
17 = Ordentliche Aufwendungen;1827599,35;2367358,93;1390775,17;1703745,39;1332911,32;1324987,82;1307181,83;1305483,94
18 = Ordentliches Ergebnis (= 10 + 17);1191866,87;1298667,06;1006946,50;1148575,49;1136781,28;1133858,12;1127992,28;1134460,35
19 + Finanzerträge;-1548,03;-1461,05;-1500,00;-1500,00;-1500,00;-1500,00;-1500,00;-1500,00
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);-1548,03;-1461,05;-1500,00;-1500,00;-1500,00;-1500,00;-1500,00;-1500,00
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);1190318,84;1297206,01;1005446,50;1147075,49;1135281,28;1132358,12;1126492,28;1132960,35
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);1190318,84;1297206,01;1005446,50;1147075,49;1135281,28;1132358,12;1126492,28;1132960,35
27 + Erträge aus internen Leistungsbeziehungen;-163832,27;-170929,76;-197700,36;-161916,00;-161916,00;-161916,00;-161916,00;-161916,00
28 - Aufwendungen aus internen Leistungsbeziehungen;285226,24;223640,27;247831,73;228861,33;227603,20;226791,14;226122,94;226343,64
29 = Teilergebnis  (= 26, 27, 28);1311712,81;1349916,52;1055577,87;1214020,82;1200968,48;1197233,26;1190699,22;1197387,99
