;Ergebnis des Vorvorvorjahres #/2011;Ergebnis des Vorvorjahres #/2012;Ansatz des Vorjahres #/2013;Planung des Haushaltsjahres #/2014;Planung des Haushaltsjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;;;;-205,43;-205,42;-121,60;-121,60;-121,58
3 + Sonstige Transfererträge;;;;-147000,00;-147000,00;-147000,00;-147000,00;-147000,00
4 + Öffentlich-rechtliche Leistungsentgelte;;;;-3230,76;-3230,76;-3230,76;-3230,76;-3230,76
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;;;;-32365770,68;-35072680,52;-38029987,36;-38079219,56;-38136977,68
7 + Sonstige ordentliche Erträge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;;;;-32516206,87;-35223116,70;-38180339,72;-38229571,92;-38287330,02
11 - Personalaufwendungen;;;;2410011,33;2406237,67;2414163,86;2432308,60;2465444,29
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;;;;63032,28;64929,12;66882,72;68781,24;70736,76
14 - Bilanzielle Abschreibungen;;;;286,36;286,36;202,48;202,48;156,74
15 - Transferaufwendungen;;;;32350000,00;35061000,00;38022000,00;38082500,00;38143500,00
16 - Sonstige ordentliche Aufwendungen;;;;255840,21;255840,21;255840,21;255840,21;255840,21
17 = Ordentliche Aufwendungen;;;;35079170,18;37788293,36;40759089,27;40839632,53;40935678,00
18 = Ordentliches Ergebnis (= 10 + 17);;;;2562963,31;2565176,66;2578749,55;2610060,61;2648347,98
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);;;;2562963,31;2565176,66;2578749,55;2610060,61;2648347,98
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);;;;2562963,31;2565176,66;2578749,55;2610060,61;2648347,98
27 + Erträge aus internen Leistungsbeziehungen;;;;0,00;0,00;0,00;0,00;0,00
28 - Aufwendungen aus internen Leistungsbeziehungen;;;;394008,20;392332,24;391297,50;391142,02;392506,38
29 = Teilergebnis  (= 26, 27, 28);;;;2956971,51;2957508,90;2970047,05;3001202,63;3040854,36
